region,timePeriod,S_proportion,I_proportion,R_proportion,V_proportion
1,66,0.004147600548705288,6.647823214214487e-06,0.047179806854907906,0.0010473429997820904
1,67,0.004064769978624944,6.513828653966864e-06,0.046237606760684724,0.001026426707178501
1,68,0.003983593886254188,6.382768818783917e-06,0.045314222529488364,0.0010059282275844512
1,69,0.003904039147556253,6.254530881078558e-06,0.04440927846035053,0.0009858391892877026
1,70,0.0038260733217670775,6.1290156191437425e-06,0.04352240634262854,0.0009661513949961863
1,71,0.0037496646321278407,6.006134770093961e-06,0.042653245309055995,0.0009468568164918075
1,72,0.0036747819484419185,5.885808932246859e-06,0.04180144169117659,0.0009279475898670421
1,73,0.003601394771053641,5.7679659022648035e-06,0.040966648877228826,0.0009094160112118092
1,74,0.0035294732159469257,5.652539356299426e-06,0.04014852717252372,0.0008912545326512922
1,75,0.0034589880007371817,5.5394678033213536e-06,0.03934674366233807,0.0008734557586602184
1,76,0.0033899104313862495,5.428693753809432e-06,0.03856097207733001,0.0008560124425976933
1,77,0.003322212389512264,5.320163058839673e-06,0.037790892661471696,0.0008389174834205855
1,78,0.003255866320197838,5.213824384005147e-06,0.03703619204248462,0.0008221639225438601
1,79,0.0031908452202235094,5.109628790029418e-06,0.03629656310475557,0.0008057449408240209
1,80,0.0031271226266709837,5.007529397816186e-06,0.035571704864706365,0.0007896538556476372
1,81,0.0030646726058538415,4.9074811203301905e-06,0.03486132234858577,0.0007738841181112695
1,82,0.003003469742543209,4.80944044738493e-06,0.034165126472649326,0.0007584293102823477
1,83,0.002943489129463217,4.713365272324323e-06,0.033482833925690285,0.0007432831425329789
1,84,0.002884706357036548,4.619214751888455e-06,0.03281416705388367,0.0007284394509404745
1,85,0.002827097503364489,4.526949192375152e-06,0.032158853747903886,0.0007138921947497322
1,86,0.002770639124428942,4.4365299566497975e-06,0.03151662733227621,0.0006996354538936249
1,87,0.002715308244506167,4.347919387695158e-06,0.03088722645692158,0.0006856634265682992
1,88,0.0026610823467837397,4.261080745293976e-06,0.030270394990854564,0.0006719704268608588
1,89,0.002607939364173505,4.175978153149576e-06,0.02966588191799398,0.0006585508824273263
1,90,0.0025558576703142814,4.092576554313093e-06,0.029073441235046266,0.000645399332219103
1,91,0.002504816070758827,4.0108416732313625e-06,0.028492831851421742,0.0006325104242563792
1,92,0.002454793794340119,3.9307399830817135e-06,0.027923817491144684,0.000619878913447143
1,93,0.0024057704847124544,3.8522386773383614e-06,0.027366166596718235,0.0006074996594505582
1,94,0.0023577261920632113,3.7753056447352282e-06,0.02681965223490611,0.000595367624583608
1,95,0.0023106413649913666,3.699909446964078e-06,0.02628405200439338,0.0005834778717699668
1,96,0.0022644968425490925,3.6260192985844316e-06,0.025759147945289374,0.000571825562530142
1,97,0.002219273846442908,3.553605048730522e-06,0.025244726450436288,0.0005604059550119717
1,98,0.0021749539733910265,3.4826371642865386e-06,0.024740578178487797,0.0005492144020606073
1,99,0.002131519187633632,3.413086714269397e-06,0.02424649796872254,0.0005382463493271506
1,100,0.002088951813592946,3.3449253552120404e-06,0.023762284757558084,0.0005274973334151365
1,101,0.0020472345286800227,3.278125317382751e-06,0.023287741496731514,0.0005169629800640852
1,102,0.002006350356245288,3.2126593917095963e-06,0.022822675073113533,0.0005066390023693648
1,103,0.0019662826586699304,3.1485009173056657e-06,0.022366896230123525,0.0004965211990376284
1,104,0.0019270151305952944,3.0856237695118183e-06,0.021920219490713686,0.0004866054526771063
1,105,0.0018885317922875157,3.0240023483902495e-06,0.02148246308189101,0.0004768877281220525
1,106,0.0018508169831346775,2.9636115676153703e-06,0.021053448860746348,0.0004673640707906584
1,107,0.0018138553552738419,2.904426843718886e-06,0.02063300224196062,0.00045803060507576277
1,108,0.0017776318673453514,2.8464240856542144e-06,0.020220952126758587,0.00044888353276770286
1,109,0.0017421317783718623,2.789579684651911e-06,0.0198171308332814,0.0004399191315086608
1,110,0.0017073406417596115,2.733870504342946e-06,0.01942137402834955,0.0004311337532778789
1,111,0.0016732442994194785,2.6792738711307714e-06,0.01903352066058847,0.00042252382290712407
1,112,0.0016398288760054495,2.625767564796394e-06,0.01865341289488964,0.00041408583662579833
1,113,0.001607080773268138,2.573329809323239e-06,0.018280896048180454,0.0004058163606351044
1,114,0.0015749866645210634,2.5219392639306594e-06,0.017915818526476803,0.00039771202971068345
1,115,0.0015435334892174404,2.4715750143065946e-06,0.017558031763192688,0.00038976954583315904
1,116,0.0015127084476352654,2.4222165640311664e-06,0.017207390158681838,0.0003819856768460285
1,117,0.0014824989956685462,2.3738438261840857e-06,0.016863751020986646,0.00037435725514035613
1,118,0.0014528928397225462,2.326437115129557e-06,0.016526974507770412,0.000366881176365733
1,119,0.0014238779317109753,2.2799771384730582e-06,0.016196923569409178,0.0003595543981669792
1,120,0.0013954424641530847,2.234444989184926e-06,0.015873463893220075,0.00035237393894607406
1,121,0.001367574865368676,2.1898221378861107e-06,0.015556463848803402,0.0003453368766488104
1,122,0.0013402637947690632,2.146090425291844e-06,0.01524579443447629,0.0003384403475756809
1,123,0.00131349813824208,2.1032320548092524e-06,0.014941329224776074,0.000331681545216509
1,124,0.0012872670036292466,2.0612295852852027e-06,0.014642944319012063,0.0003250577191083549
1,125,0.0012615597162932597,2.0200659239008777e-06,0.01435051829084473,0.00031856617371622814
1,126,0.0012363658147740016,1.9797243192097483e-06,0.014063932138871854,0.0003122042673361527
1,127,0.0012116750465312998,1.9401883543157654e-06,0.01378306923820145,0.0003059694110201389
1,128,0.0011874773637727055,1.901441940188722e-06,0.013507815292991826,0.0002998590675226236
1,129,0.0011637629193645917,1.8634693091138518e-06,0.013238058289939429,0.00029387075026795015
1,130,0.0011405220628249119,1.8262550082728228e-06,0.012973688452695553,0.00028800202233846846
1,131,0.0011177453363959797,1.7897838934533847e-06,0.01271459819719338,0.0002822504954828433
1,132,0.0010954234711956807,1.754041122885e-06,0.012460682087867138,0.0002766138291441665
1,133,0.001073547383445545,1.7190121511978708e-06,0.0122118367947456,0.00027108972950747853
1,134,0.0010521081707741454,1.6846827235028297e-06,0.011967961051402439,0.0002656759485663115
1,135,0.001031097108594321,1.6510388695896406e-06,0.011728955613746326,0.0002603702832078733
1,136,0.001010505646552746,1.6180668982413036e-06,0.01149472321963401,0.0002551705743165015
1,137,0.0009903254050504047,1.5857533916620142e-06,0.011265168549289961,0.0002500747058950215
1,138,0.000970548171832553,1.554085200016492e-06,0.011040198186516411,0.000245080604203651
1,139,0.0009511658986467793,1.5230494360784283e-06,0.010819720580678087,0.00024018623691610173
1,140,0.0009321706979678073,1.492633469985861e-06,0.010603646009446101,0.00023538961229253383
1,141,0.0009135548397877028,1.4628249241013333e-06,0.010391886542285877,0.00023068877836902646
1,142,0.0008953107484701849,1.4336116679747306e-06,0.010184356004674221,0.00022608182216323543
1,143,0.0008774309996677554,1.4049818134067358e-06,0.00998096994303101,0.00022156686889591388
1,144,0.0008599083173003959,1.3769237096108976e-06,0.009781645590351204,0.00021714208122797972
1,145,0.0008427355705946008,1.3494259384723246e-06,0.0095863018325232,0.00021280565851281916
1,146,0.0008259057711815427,1.3224773099010836e-06,0.009394859175319814,0.000208555836063522
1,147,0.0008094120702531886,1.2960668572784e-06,0.009207239712048496,0.00020439088443475047
1,148,0.0007932477557752089,1.2701838329938103e-06,0.009023367091847555,0.00020030910871894964
1,149,0.0007774062497555472,1.2448177040714445e-06,0.008843166488615531,0.0001963088478566127
1,150,0.0007618811055675372,1.2199581478836596e-06,0.008666564570561076,0.00019238847396032066
1,151,0.0007466660053264776,1.1955950479502773e-06,0.008493489470360908,0.00018854639165228108
1,152,0.0007317547573185993,1.1717184898217177e-06,0.008323870755913761,0.0001847810374150966
1,153,0.0007171412934813755,1.1483187570443484e-06,0.008157639401678346,0.00018109087895549884
1,154,0.0007028196669341537,1.1253863272064112e-06,0.00799472776058376,0.0001774744145807889
1,155,0.0006887840495580983,1.1029118680629154e-06,0.007835069536500797,0.00017393017258773055
2,1,0.6069284321348511,0.03463591761948282,0.3584356502456659,0.0
2,2,0.46236503710605176,0.02559594312079781,0.36030691173943763,0.1517321080337128
2,3,0.35549723714466475,0.01914906941264149,0.3597813146591771,0.11407393819617581
2,4,0.2749592935336438,0.014326836160764174,0.357583595482693,0.08773356990420442
2,5,0.21424847775892872,0.010722641620457198,0.35417122781099863,0.0678624876843689
2,6,0.1684484077522602,0.008028540388551797,0.349886412717718,0.052883494562888496
2,7,0.13386286901417838,0.006014531928766626,0.3449841335047756,0.04158326699243616
2,8,0.10771266710065365,0.004508777326526888,0.3396542436680881,0.03304988458362023
2,9,0.08790808404468821,0.0033828832665621453,0.33403794967694983,0.026604611446410062
2,10,0.07287786814151925,0.0025409218356168967,0.32824012321598356,0.021710974896707952
2,11,0.0614403133194262,0.0019111761378618171,0.32233850135075987,0.018002357286412734
2,12,0.05270702858944897,0.0014400827961009585,0.31639054829572666,0.015180054756992422
2,13,0.04600988295557119,0.0010875984706443765,0.3104385989395944,0.013024956599792319
2,14,0.0408464337614682,0.0008237937029698744,0.3045136901616407,0.011372221172894872
2,15,0.03683882133606291,0.0006262967671009953,0.298638426514883,0.010097886228638102
2,16,0.03370286339463122,0.00047838405567973826,0.2928291214407987,0.009108726471729346
2,17,0.031224817239506684,0.0003675532559137898,0.2870973972505151,0.008334628583940512
2,18,0.029243907160479723,0.0002844571841395591,0.2814513807052983,0.007722858024037265
2,19,0.027639186564706132,0.00022210706043615153,0.27589659641625275,0.007233748209879558
2,20,0.02631965933395345,0.0001752770899055305,0.2704366344307015,0.006837459159077737
2,21,0.025216851780669895,0.00014005945654516677,0.2650736490625528,0.006511540241897585
2,22,0.02427922721917245,0.00011353171035940051,0.25980873159946005,0.006239097542748498
2,23,0.02346798602179603,9.350814417142966e-05,0.2546421887438746,0.006007415829365628
2,24,0.02275390744951817,7.83539389199096e-05,0.2495737505946259,0.00580692234715535
2,25,0.0221149748225027,6.684622127643243e-05,0.2446027259607914,0.005630407638907989
2,26,0.021534589712481934,5.807018528720187e-05,0.23972811830532872,0.005472439629236595
2,27,0.021000229046760393,5.1341423956266546e-05,0.23494871225758213,0.0053289230318281176
2,28,0.02050243526054022,4.6147853772696276e-05,0.23026313812408306,0.005196768031371817
2,29,0.020034056888200542,4.2106286706335146e-05,0.22566991995143607,0.005073641134821337
2,30,0.01958967747652734,3.8929953223606533e-05,0.22116751129323772,0.004957777810701922
2,31,0.01916518611136728,3.640421326072618e-05,0.2167543217851643,0.004847841591024816
2,32,0.018757454435138994,3.436838964985486e-05,0.21242873684912206,0.004742818111931572
2,33,0.018364093744456002,3.270217984361737e-05,0.20818913226183822,0.004641935427665432
2,34,0.01798327230785542,3.1315491463038e-05,0.20403388488554067,0.004544604081837346
2,35,0.017613577969420754,3.014083847721459e-05,0.19996138053110166,0.004450372036145482
2,36,0.017253914808049053,2.9127652570325624e-05,0.19597001967932215,0.0043588907719937335
2,37,0.016903425407343173,2.8238027038340984e-05,0.19205822160305658,0.004269889794292326
2,38,0.016561432385511436,2.744353226454417e-05,0.18822442729605243,0.004183157453892869
2,39,0.016227394409593553,2.672283282249316e-05,0.18446710151205242,0.0040985265218389305
2,40,0.015900873102654603,2.60599042994544e-05,0.18078473414117804,0.004015863337179999
2,41,0.015581508143186311,2.5442698816553995e-05,0.17717584109337664,0.003935059642291851
2,42,0.015268998525680184,2.4862146274562853e-05,0.17363896481590022,0.0038560264393736592
2,43,0.014963088454971879,2.4311406813537384e-05,0.17017267453975987,0.00377868936702631
2,44,0.01466355672569437,2.3785311260424644e-05,0.166775566326143,0.0037029852200727064
2,45,0.014370208722994365,2.327994226036578e-05,0.1634462629658591,0.0036288593292228655
2,46,0.014082870394855186,2.2792320697413525e-05,0.16018341377147186,0.0035562635874563627
2,47,0.01380138370744539,2.2320170920071394e-05,0.15698569429174444,0.003485154962839233
2,48,0.013525603216047325,2.186174495270518e-05,0.1538518059705197,0.003415494377232955
2,49,0.013255393475218218,2.1415690860987878e-05,0.15078047576654194,0.0033472458602395016
2,50,0.012990627080346897,2.0980954171038875e-05,0.1477704557465258,0.0032803759102021596
2,51,0.01273118318429271,2.0556704034109055e-05,0.14482052266063397,0.003214853010984702
2,52,0.012470614906699552,2.6473742760628623e-05,0.1419294775071742,0.0031506472659633303
2,53,0.012223057202827781,2.441609268968808e-05,0.1390977976038912,0.0030861472540152546
2,54,0.011980110326738814,2.2796159268862984e-05,0.13632221425200539,0.0030249028281667924
2,55,0.011734754841321075,2.8525929109876402e-05,0.13360171976453444,0.002964778553403035
2,56,0.011502748311815527,2.5646420584439334e-05,0.13093713063674145,0.002904040924796239
2,57,0.011274844255844437,2.3424927836086877e-05,0.12832508173977913,0.002846646668705919
2,58,0.011051101293365971,2.1694857540675317e-05,0.12576469401114876,0.0027902445972740504
2,59,0.010824840280097666,2.7011492524889098e-05,0.1232550624887439,0.0027348728773687525
2,60,0.010611080188621816,2.417319720704092e-05,0.120797011238518,0.0026788613412507293
2,61,0.010401038979649231,2.1989439201529365e-05,0.11838738021821868,0.002625981433742947
2,62,0.010194786653438726,2.0294206977894336e-05,0.11602537185748592,0.002573999930574878
2,63,0.009992337426534511,1.8961378849749227e-05,0.11371016120835743,0.0025229566640539327
2,64,0.009793685860708572,1.7897812232607735e-05,0.11144090690407005,0.0024728547899930883
2,65,0.00959881108151276,1.7034679616486473e-05,0.10921676009498137,0.002423692917277212
2,66,0.009407680442206969,1.632111532919041e-05,0.10703687094446164,0.002375465841205418
2,67,0.009220252408956514,1.5719521623728057e-05,0.10490039333667332,0.0023281654521396878
2,68,0.009036478827972249,1.5202101276230154e-05,0.10280648826508364,0.002281781447717732
2,69,0.008856306700758038,1.474829627261939e-05,0.10075432624821504,0.002236301892515885
2,70,0.008679679569457987,1.4342895859940194e-05,0.0987430890285779,0.0021917136562643502
2,71,0.008506538594227692,1.3974639071142902e-05,0.09677197074382576,0.0021480027558018534
2,72,0.008336823388105303,1.3635182517509458e-05,0.09484017870974681,0.0021051546209989048
2,73,0.008170472661483904,1.3318337996777803e-05,0.09294693391818895,0.002063154300816337
2,74,0.008007424717484871,1.3019509402875955e-05,0.09109147132604233,0.0020219866223628127
2,75,0.007847617830858127,1.2735276847164064e-05,0.08927303999147562,0.0019816363131475896
2,76,0.0076909905361045834,1.246308951230153e-05,0.0874909030989032,0.001942088094583056
2,77,0.007537481845002333,1.2201038815248737e-05,0.08574433790328785,0.0019033267530803154
2,78,0.00738703140934831,1.1947690884212503e-05,0.08403263561635288,0.0018653371937197803
2,79,0.007239579641275488,1.1701962841761499e-05,0.08235510125134658,0.0018281044803998797
2,80,0.0070950678007875466,1.1463031439877564e-05,0.08071105343862135,0.0017916138655148734
2,81,0.006953438058018235,1.1230265586962424e-05,0.07909982422105473,0.0017558508115417379
2,82,0.006814633536050188,1.1003176518539507e-05,0.07752075883595183,0.0017208010063891413
2,83,0.006678598338820569,1.0781380997039972e-05,0.07597321548830414,0.0016864503739486558
2,84,0.006545277567620996,1.0564574132693469e-05,0.07445656511897829,0.0016527850809656553
2,85,0.006414617328904969,1.0352509308747583e-05,0.07297019117044734,0.0016197915410955926
2,86,0.00628656473549863,1.0144983352451677e-05,0.07151348935196798,0.0015874564168152862
2,87,0.006161067902831485,9.94182557935733e-06,0.0700858674055836,0.0015557666197065045
2,88,0.006038075941432351,9.742889697493081e-06,0.06868674487394814,0.0015247093095108063
2,89,0.005917538946648334,9.548047823094029e-06,0.06731555287068022,0.0014942718922629798
2,90,0.005799407986322486,9.357186055351476e-06,0.06597173385374845,0.0014644420177394536
2,91,0.005683635086994228,9.170201202223499e-06,0.06465474140223391,0.001435207576403227
2,92,0.005570173219054381,8.986998356104135e-06,0.06336403999670302,0.0014065566959845248
2,93,0.005458976281184692,8.807489096977124e-06,0.062099104803339904,0.0013784777378037499
2,94,0.005349999084333355,8.63159015888387e-06,0.06085942146192742,0.0013509592929181354
2,95,0.0052431973354177454,8.459222438509108e-06,0.05964448587772033,0.0013239901781541572
2,96,0.005138527620899258,8.290310256415631e-06,0.05845380401722238,0.0012975594320728948
2,97,0.00503594739033962,8.12478080488341e-06,0.05728689170785486,0.0012716563109040854
2,98,0.004935414940020853,7.96256373360113e-06,0.056143274441487825,0.0012462702844758641
2,99,0.004836889396690154,7.803590837224067e-06,0.055022487181792534,0.0012213910321604545
2,100,0.004740330701475071,7.647795818235685e-06,0.05392407417536521,0.001197008438850934
2,101,0.004645699594002116,7.49511410550661e-06,0.05284758876656645,0.0011731125909802585
2,102,0.004552957596742719,7.345482714078983e-06,0.05179259321601666,0.0011496937725907264
2,103,0.004462066999603279,7.198840135494087e-06,0.05075865852268469,0.0011267424614597725
2,104,0.004372990844770751,7.05512625077818e-06,0.04974536424950636,0.001104249325286222
2,105,0.0042856929118210525,6.914282260265857e-06,0.04875229835246768,0.0010822052179398256
2,106,0.004200137703094541,6.7762506259638e-06,0.047779057013088246,0.001060601175775865
2,107,0.004116290429340429,6.64097502328208e-06,0.046825244474239865,0.0010394284140158767
2,108,0.004034116995630279,6.508400299789908e-06,0.04589047287923615,0.0010186783231949487
2,109,0.003953583987539381,6.378472439264962e-06,0.04497436211412967,0.0009983424656756202
2,110,0.0038746586575938856,6.251138529757262e-06,0.044076539653153717,0.000978412572228089
2,111,0.0037973089119807692,6.126346734721873e-06,0.043196640407246904,0.0009588805386761906
2,112,0.0037215032975172766,6.004046266520798e-06,0.04233430657559973,0.0009397384226084304
2,113,0.0036472109888760363,5.884187361775852e-06,0.041489187500163296,0.0009209784401532349
2,114,0.003574401776061826,5.766721258188337e-06,0.040660939523061455,0.0009025929628174767
2,115,0.0035030460521357737,5.651600172540095e-06,0.039849225846848614,0.0008845745143872817
2,116,0.003433114801182675,5.538777279663543e-06,0.03905371639755667,0.0008669157678900705
2,117,0.00336457958651704,5.428206692222067e-06,0.03827408769047553,0.000849609542616768
2,118,0.0032974125391234585,5.31984344118193e-06,0.037510022698612686,0.0008326488012030923
2,119,0.0032315863463268785,5.2136434568862095e-06,0.03676121072377858,0.0008160266467688337
2,120,0.0031670742406884186,5.109563550662912e-06,0.03602734727024525,0.0007997363201140312
2,121,0.0031038499891223596,5.0075613969155e-06,0.03530813392092707,0.0007837711969709644
2,122,0.003041887882230021,4.907595515655839e-06,0.034603278216033116,0.0007681247853108801
2,123,0.002981162723846287,4.809625255448421e-06,0.03391249353414204,0.0007527907227043964
2,124,0.0029216498207946,4.713610776741153e-06,0.033235498975650875,0.0007377627737345278
2,125,0.0028633249728463126,4.619513035562885e-06,0.032572019248550584,0.0007230348274613047
2,126,0.0028061644628803594,4.527293767571381e-06,0.03192178455648185,0.000708600894936965
2,127,0.0027501450472392757,4.436915472438176e-06,0.03128453048902555,0.0006944551067707202
2,128,0.002695243946277675,4.3483413985587215e-06,0.03065999791418334,0.0006805917107421118
2,129,0.002641438835099344,4.261535528077747e-06,0.030047932873004696,0.0006670050694619977
2,130,0.0025887078344792223,4.176462562220932e-06,0.02944808647631743,0.0006536896580802161
2,131,0.0025370295019665674,4.093087906924801e-06,0.028860214803519822,0.0006406400620390034
2,132,0.0024863828231657123,4.011377658757493e-06,0.028284078803393134,0.0006278509748712519
2,133,0.0024355116988719616,5.166802910020823e-06,0.027719444196894205,0.0006153171960427156
2,134,0.0023855844547559964,6.3572311286975834e-06,0.02716640384851584,0.0006027247527575633
2,135,0.00233854366556489,5.626189923354162e-06,0.026624735008870106,0.0005903688661614234
2,136,0.0022923061380126838,5.066922407247319e-06,0.0260937087442627,0.0005787322277296082
2,137,0.0022468911006720627,4.635703289659364e-06,0.025573157036125733,0.0005672892122258749
2,138,0.0022008765617356056,5.727206731101202e-06,0.02506290381396182,0.0005560498830457569
2,139,0.002155712016738219,6.852702267353425e-06,0.024563140538639394,0.0005446586416034438
2,140,0.0021134934097424866,5.902921283643484e-06,0.024073666283158386,0.0005334814177685203
2,141,0.0020719281971477176,5.1838202119760555e-06,0.02359373361995025,0.0005230385382579365
2,142,0.0020310512056423724,4.6363224855675274e-06,0.02312321192462657,0.0005127596469874765
2,143,0.001989452251868631,5.643879498749916e-06,0.02266195776630277,0.0005026352049407183
2,144,0.0019486163813913209,6.683200050799868e-06,0.02221019166352589,0.0004923454024921786
2,145,0.0019105895733389304,5.6970967573790575e-06,0.021767732145468628,0.00048223064132290846
2,146,0.0018713644235255266,6.707495492613153e-06,0.02133386444481293,0.0004728338604505099
2,147,0.001832863036533184,7.750911925859755e-06,0.020908937812240243,0.0004631127672768766
2,148,0.0017974571613174615,6.4411175748167495e-06,0.020492782044008086,0.000453596567864893
2,149,0.001762484477546907,5.458524602301513e-06,0.02008460753481495,0.00044482832465071644
2,150,0.0017263225665254775,6.400110878571787e-06,0.01968434005903985,0.0004361812422681071
2,151,0.0016927905384975864,5.401401052357435e-06,0.01929232368679836,0.0004272188292086883
2,152,0.0016597115659012437,4.649552374673525e-06,0.01890788697873706,0.00041893376448993037
2,153,0.001625698689514174,5.513239333597673e-06,0.018530942772332106,0.00041073855383041166
2,154,0.0015940002581205767,4.706821240427514e-06,0.018161762872351533,0.00040231728684023935
2,155,0.0015627586239058656,4.0979095184099015e-06,0.017799756095248254,0.00039447689166174183
3,1,0.7156670957165026,0.026453514233089406,0.2578793900504063,0.0
3,2,0.5259828940200653,0.02856979537173656,0.2665305366790708,0.17891677392912564
3,3,0.3844079321741362,0.03139391849100215,0.2761133591295359,0.12970655576572507
3,4,0.27622614293926684,0.03429584870313715,0.2869787173992483,0.09480491748587681
3,5,0.19321112980800526,0.03732487940102061,0.2991415760743009,0.06810848655995794
3,6,0.12910268634367514,0.040515876297647725,0.31264233160014765,0.04762169758640174
3,7,0.10204667645908781,0.021019332086546178,0.32753877239551676,0.03179945461005477
3,8,0.07075013942222594,0.022796595011846138,0.33196008829678353,0.025193674568671408
3,9,0.04623019288116047,0.024696155573245525,0.33722070912703156,0.01743559810986977
3,10,0.02672432916941588,0.02672432916941588,0.3433676881537251,0.011435673389502127
3,11,0.010936911214043077,0.028896696879871547,0.35045043421708566,0.00660114693536135
3,12,0.008693683013373702,0.020416511111707968,0.3585255013040368,0.0026880857864325937
3,13,0.008484055969924372,0.015000780623664538,0.3620124100782676,0.0021465398954790996
3,14,0.008517353884068952,0.012284235917091513,0.36260256936225516,0.002106009678611694
