region,timePeriod,S
14,106,7834.133697324134
14,107,7834.5528270697105
14,108,7834.9510003304285
14,109,7835.329264930023
14,110,7835.6886163011495
14,111,7836.030000104914
14,112,7836.354314719432
14,113,7836.662413603971
14,114,7836.955107544871
14,115,7837.23316678919
14,116,7837.497323071661
14,117,7837.7482715403
14,118,7837.9866725857355
14,119,7838.213153579081
14,120,7838.4283105229015
14,121,7838.632709619644
14,122,7838.826888761639
14,123,7839.011358946604
14,124,7839.186605622377
14,125,7839.353089964406
14,126,7839.511250089367
14,127,7839.661502208109
14,128,7839.804241720934
14,129,7839.939844258137
14,130,7840.0686666684915
14,131,7840.1910479583385
14,132,7840.307310183703
14,133,7840.417759297805
14,134,7840.522685956207
14,135,7840.622366281695
14,136,7840.717062590911
14,137,7840.807024084669
14,138,7840.89248750374
14,139,7840.973677751859
14,140,7841.0508084875755
14,141,7841.124082686507
14,142,7841.193693175492
14,143,7841.259823140028
14,144,7841.322646606338
14,145,7841.382328899333
14,146,7841.439027077678
14,147,7841.492890347106
14,148,7841.544060453063
14,149,7841.592672053723
14,150,7841.63885307435
14,151,7841.682725043945
14,152,7841.72440341506
14,153,7841.76399786762
14,154,7841.801612597552
14,155,7841.837346590988
15,1,680347.959110716
15,2,612091.2046615111
15,3,557894.0788562907
15,4,522157.87688984064
15,5,494708.7562015581
15,6,473713.53871547757
15,7,457742.422670422
15,8,445679.8294696301
15,9,436655.09695982654
15,10,429988.5642483763
15,11,425149.60216892016
15,12,421679.0882195956
15,13,419272.2163184433
15,14,417689.03045147314
15,15,416740.7693531274
15,16,416279.0797548068
15,17,416187.4959057106
15,18,416374.7095215012
15,19,416770.5187375023
15,20,417317.5326402236
15,21,417972.3186543606
15,22,418704.068452998
15,23,419493.69306110055
15,24,420316.9921379104
15,25,421155.8259422245
15,26,421996.69737379556
15,27,422778.2168880618
15,28,423601.1987080659
15,29,424401.7315465868
15,30,425177.0789989406
15,31,425925.44025801297
15,32,426648.56480498944
15,33,427345.50864278106
15,34,428022.01075675373
15,35,428670.20140882256
15,36,429290.51889367687
15,37,429883.554138041
15,38,430452.66391004156
15,39,430997.31861891376
15,40,431516.0434267848
15,41,432009.91841069935
15,42,432479.7029407115
15,43,432926.60625578766
15,44,433351.6199670053
15,45,433755.6549802609
15,46,434139.76349387923
15,47,434504.87264982174
15,48,434851.88067474397
15,49,435181.65391716524
15,50,435495.0251495141
15,51,435792.7927884145
15,52,436078.81325293554
15,53,436353.3583591796
15,54,436616.6941319393
15,55,436869.08938947984
15,56,437115.0157674068
15,57,437352.67721587216
15,58,437581.0245001601
15,59,437799.5256360288
15,60,438008.00205862307
15,61,438206.51228925015
15,62,438406.1681849637
15,63,438602.8559548502
15,64,438793.96264365624
15,65,438977.9156297674
15,66,439153.8551457052
15,67,439321.4026335601
15,68,439479.0095625842
15,69,439627.5591944293
15,70,439767.79967033566
15,71,439628.1750702418
15,72,439479.69066499796
15,73,439666.7542950875
15,74,439838.15755169175
15,75,440004.99858430354
15,76,440158.58006629813
15,77,440306.1502068686
15,78,440357.64912729035
15,79,440499.4204567184
15,80,440564.55241691717
15,81,440694.1966202997
15,82,440826.30373789876
15,83,440956.87563586
15,84,441083.4389416099
15,85,441204.55974291574
15,86,441319.5019511113
15,87,441427.98849650857
15,88,441530.03582704975
15,89,441625.8404122584
15,90,441715.70193744684
15,91,441799.97221303696
15,92,441881.389685342
15,93,441960.15232717706
15,94,442036.3786430527
15,95,442115.14557610045
15,96,442194.0037286713
15,97,442271.36691600684
15,98,442346.2486697915
15,99,442418.0747706675
15,100,442486.5505634874
15,101,442551.567621619
15,102,442624.18750366743
15,103,442700.0129226467
15,104,442776.15495219233
15,105,442850.773131025
15,106,442922.74845914927
15,107,442991.4520987276
15,108,443022.9046581875
15,109,443087.7430167721
15,110,443148.69355057477
15,111,443205.8601981186
15,112,443270.6622837809
15,113,443338.7476118031
15,114,443407.2676686281
15,115,443474.41657903156
15,116,443539.10378584184
15,117,443600.72293801827
15,118,443658.9897642649
15,119,443713.8292223527
15,120,443765.2976897979
15,121,443813.5299450797
15,122,443869.9179159596
15,123,443930.1055726802
15,124,443991.22646909277
15,125,444051.4488706047
15,126,444109.65251780127
15,127,444165.20015017316
15,128,444217.77702102624
15,129,444267.2790140592
15,130,444295.18736139586
15,131,444340.5626101195
15,132,444394.1897446625
15,133,444451.68929028226
15,134,444510.1837222137
15,135,444567.83776073524
15,136,444623.5319057438
15,137,444676.6318468727
15,138,444726.8266332429
15,139,444774.0159681183
15,140,444818.2324464625
15,141,444595.66137326235
15,142,444399.7429265219
15,143,444224.52981400565
15,144,444065.299194107
15,145,443918.2954634774
15,146,443780.5270227851
15,147,443649.60568576865
15,148,443523.61977699865
15,149,443401.0338441587
15,150,443280.60939617263
15,151,442991.0006165477
15,152,443265.9602073171
15,153,443112.83048747113
15,154,443382.3982347364
15,155,443626.1615568826
16,1,211480.587319684
16,2,193207.28100194273
16,3,179054.437327277
16,4,168064.495766407
16,5,159567.24799789052
16,6,153033.05236918572
16,7,148043.38800504012
16,8,144267.58024253638
16,9,141477.09104733448
16,10,139451.25720995988
16,11,137996.7405447928
16,12,136992.9233572618
16,13,136336.8356020849
16,14,135947.76664669698
16,15,135762.51356350887
16,16,135731.64054964905
16,17,135816.53452666162
16,18,135987.0876452467
16,19,136219.87339137017
16,20,136496.71132000684
16,21,136803.5377541518
16,22,137131.5670854392
16,23,137471.76175906602
16,24,137817.27410072344
16,25,138162.95885343401
16,26,138482.17343384627
16,27,138820.03696331775
16,28,139149.19685398723
16,29,139468.27019546193
16,30,139776.3453681689
16,31,140072.86981669764
16,32,140360.2971332943
16,33,140637.57497872185
16,34,140904.08308780385
16,35,141159.5189499143
16,36,141403.8113729342
16,37,141637.0553230143
16,38,141859.4629732689
16,39,142071.32708016603
16,40,142272.99371798238
16,41,142464.84210198838
16,42,142646.9936713727
16,43,142819.95206731232
16,44,142984.19244720836
16,45,143140.16346843555
16,46,143288.28908309294
16,47,143428.97016633322
16,48,143562.58599814872
16,49,143689.49561601257
16,50,143810.03905353526
16,51,143924.53847830207
16,52,144034.00123316963
16,53,144140.68206343427
16,54,144243.89934780827
16,55,144343.23079823807
16,56,144438.44223967823
16,57,144529.43445090123
16,58,144616.2036490635
16,59,144698.812256729
16,60,144777.36739775332
16,61,144852.00518548005
16,62,144925.65295071198
16,63,144997.48366956177
16,64,145066.95799131272
16,65,145133.74524103838
16,66,145197.6646083969
16,67,145258.6415515105
16,68,145316.67563966478
16,69,145371.81697127153
16,70,145424.14899982937
16,71,145473.77613106353
16,72,145523.61745669323
16,73,145572.7947750226
16,74,145584.63511466756
16,75,145597.22327478346
16,76,145610.02718270198
16,77,145622.63799979707
16,78,145675.9899853971
16,79,145725.8774688968
16,80,145772.46920138964
16,81,145815.96200344284
16,82,145856.20080474755
16,83,145893.52454876265
16,84,145927.9774763446
16,85,145959.92730144184
16,86,145989.67449777576
16,87,146017.62889751722
16,88,146043.92373896364
16,89,146068.57835783687
16,90,146091.7484945685
16,91,146113.64251949548
16,92,146137.34397176615
16,93,146161.85390573824
16,94,146186.47604299453
16,95,146210.73575048905
16,96,146234.31955955154
16,97,146257.03018664778
16,98,146278.7532249669
16,99,146299.43259933376
16,100,146310.14787444356
16,101,146329.3166109569
16,102,146350.2756583614
16,103,146372.04423793883
16,104,146393.942778587
16,105,146415.51144530962
16,106,146436.4494729498
16,107,146456.5701746918
16,108,146475.76772967144
16,109,146493.9927969668
16,110,146511.23472232113
16,111,146527.50865153747
16,112,146545.65666163084
16,113,146564.71712692862
16,114,146584.02158868016
16,115,146603.11562455268
16,116,146621.69990566955
16,117,146639.5864660845
16,118,146656.66640648703
16,119,146672.88616800524
16,120,146688.2302091205
16,121,146702.70844965873
16,122,146719.15349578907
16,123,146736.5999054861
16,124,146752.8704396713
16,125,146769.46872219862
16,126,146784.9418497391
16,127,146800.3557565195
16,128,146815.45059178077
16,129,146830.05803330475
16,130,146844.07538590304
16,131,146857.44645358087
16,132,146872.92142780914
16,133,146889.5084575375
16,134,146906.51450087116
16,135,146923.4650042139
16,136,146940.04402763484
16,137,146956.04978484777
16,138,146971.36177543172
16,139,146985.9166106374
16,140,146999.69033881772
16,141,147012.68561336715
16,142,147027.70559743344
16,143,147043.78751262682
16,144,147060.25972352023
16,145,147076.6632990855
16,146,147092.69357122266
16,147,147108.15676410822
16,148,147122.93795293328
16,149,147136.97751551575
16,150,147150.25393048392
16,151,147162.77130143275
16,152,147174.2946022355
16,153,147184.94617715722
16,154,147194.82796777727
16,155,147204.02533247176
17,1,81447.533430472
17,2,73918.93682628813
17,3,68042.94807031877
17,4,63442.505774524514
17,5,59853.94907265554
17,6,57055.21460480275
17,7,54878.485966295964
17,8,53191.33960935577
17,9,51889.284512802995
17,10,50889.877552597405
17,11,50128.36222952809
17,12,49193.88476760682
17,13,48312.958062289115
17,14,47481.33717224807
17,15,46652.00090461365
17,16,45779.82019178803
17,17,44819.34250068554
17,18,43722.63152646935
17,19,42437.057906805545
17,20,40902.937659378724
17,21,39368.74338321207
17,22,37470.408403964546
17,23,35124.48951189143
17,24,32229.185915914568
17,25,28660.076713826307
17,26,24264.920332060134
17,27,18857.2987797385
17,28,13843.988386098841
17,29,9121.50704516521
17,30,13054.639472732833
17,31,12130.608632490275
17,32,11086.081498353937
17,33,9928.994563803228
17,34,8664.9967760948
17,35,7297.893947993747
17,36,6889.486318784576
17,37,6767.406909124146
17,38,6713.640750398599
17,39,7029.773841462993
17,40,6734.00243425919
17,41,7435.683534913711
17,42,8704.026807754444
17,43,9031.289256837184
17,44,9144.501450538339
17,45,8354.60876926279
17,46,6606.140895596175
17,47,6025.920588727195
17,48,5963.625435482544
17,49,9595.197908279619
17,50,12819.883186167974
17,51,15733.839447373868
17,52,18248.191786582505
17,53,20436.240682770513
17,54,22356.424331561564
17,55,24055.413183868885
17,56,25570.555958465946
17,57,26931.81325260819
17,58,28163.286292080596
17,59,29284.425781508835
17,60,30310.987976989923
17,61,31223.249060309463
17,62,32060.564217036354
17,63,32830.03429831438
17,64,33537.06691211653
17,65,34185.598897300755
17,66,34778.24638227302
17,67,35316.391612148145
17,68,35800.212449941624
17,69,36257.62030382124
17,70,36659.11361679352
17,71,36994.475980914205
17,72,37266.58843206187
17,73,37469.368324563424
17,74,37594.68509742045
17,75,37631.986692259314
17,76,37567.82550355005
17,77,37385.26441013409
17,78,37063.138368300606
17,79,36575.14097419413
17,80,35888.69807082314
17,81,35110.671602607734
17,82,34060.95285633345
17,83,33089.782398969954
17,84,31750.83503848124
17,85,30497.651329379245
17,86,29303.695600811323
17,87,28147.607614911965
17,88,26420.840081313756
17,89,24770.355207563
17,90,22411.414374984655
17,91,19890.61333379912
17,92,16492.375229306723
17,93,12068.465458599283
17,94,7756.0141420133405
17,95,11072.420800203781
17,96,10046.67978558157
17,97,6947.247088020127
17,98,8449.471394113656
17,99,7410.804244570327
17,100,6321.41346530464
17,101,7032.818839953487
17,102,6940.584146443051
17,103,5968.2764874499935
17,104,5621.526967521433
17,105,5506.930523896598
17,106,5469.753866218576
17,107,5518.08018698165
17,108,5637.172315480491
17,109,8912.164612504197
17,110,10104.75952698836
17,111,11876.595145858346
17,112,13122.848058452892
17,113,13880.826796689456
17,114,14150.20702648437
17,115,13910.080106616258
17,116,13118.481207741384
17,117,11710.939889775846
17,118,9749.185497712984
17,119,7907.551037208202
17,120,6142.422519618382
17,121,9401.604851657488
17,122,10148.058312548428
17,123,9988.29355730574
17,124,9165.941849875606
17,125,7788.797150553463
17,126,5935.384884986917
17,127,8986.841920078477
17,128,11771.296987770304
17,129,14237.871389664364
17,130,15910.357989465767
17,131,17941.44111475997
17,132,19731.10298942657
17,133,21320.786765813154
17,134,22743.695299788527
17,135,24026.49847472754
17,136,25190.683144372913
17,137,26253.620686764127
17,138,27229.411415955987
17,139,28129.55265918522
17,140,28963.467480145595
17,141,29738.923265573107
17,142,30462.79447138774
17,143,31140.968003645292
17,144,31777.304998273365
17,145,32375.37666466792
17,146,32938.36847273792
17,147,33469.085199321846
17,148,33969.99093626902
17,149,34443.256936470156
17,150,34890.80689241798
17,151,35282.698809813286
17,152,35688.417820688934
17,153,36073.714644105465
17,154,36438.95326204763
17,155,36785.00009547683
18,1,5343.43095165923
18,2,5010.751620219284
18,3,4774.908265234362
18,4,4603.002053570354
18,5,4479.360495927078
18,6,4393.028956289472
18,7,4335.582577805762
18,8,4300.412043284021
18,9,4282.327919934018
18,10,4277.256875075518
18,11,4281.535586936788
18,12,4294.2534540796005
18,13,4312.420905964656
18,14,4334.357157410745
18,15,4358.868919529352
18,16,4385.052295858386
18,17,4412.214610030642
18,18,4439.8262940887325
18,19,4467.485287340449
18,20,4494.889362427421
18,21,4521.814378325117
18,22,4548.0971475137885
18,23,4573.621941470858
18,24,4598.309864680057
18,25,4622.110493199289
18,26,4644.995300454238
18,27,4666.95249337417
18,28,4687.982961210016
18,29,4708.097101957975
18,30,4727.312340748624
18,31,4745.651193613008
18,32,4763.139760884656
18,33,4779.806558862602
18,34,4795.681617606857
18,35,4810.795787939412
18,36,4825.180212730494
18,37,4838.865927032394
18,38,4851.883559111994
18,39,4864.263110346921
18,40,4876.033796619955
18,41,4886.857677151736
18,42,4898.016417039839
18,43,4908.7052929544225
18,44,4918.829641249758
18,45,4928.407833233018
18,46,4937.472395887321
18,47,4946.055996904546
18,48,4954.188466933638
18,49,4961.89696658107
18,50,4969.206336443763
18,51,4975.774451460883
18,52,4982.872260316598
18,53,4989.688702541674
18,54,4996.126644751328
18,55,5002.195959361248
18,56,5007.9215679589925
18,57,5013.328786449158
18,58,5018.440233869138
18,59,5023.2760288895715
18,60,5027.85417029503
18,61,5031.825453306947
18,62,5036.45601480617
18,63,5040.927608517157
18,64,5045.136626221082
18,65,5049.087655344545
18,66,5052.800672127134
18,67,5056.295569181165
18,68,5059.589984933783
18,69,5062.699330114428
18,70,5065.637129887126
18,71,5068.049721217254
18,72,5071.199861501827
18,73,5074.264992857071
18,74,5077.1377700478
18,75,5079.819281620297
18,76,5082.326184796336
18,77,5084.675216823733
18,78,5086.881015645161
18,79,5088.956139058287
18,80,5090.911399961372
18,81,5092.756173600814
18,82,5094.498656355898
18,83,5096.146073733343
18,84,5097.704846662407
18,85,5099.180724817206
18,86,5100.578893723295
18,87,5101.904061064711
18,88,5103.160526474756
18,89,5104.352238198502
18,90,5105.48283930758
18,91,5106.555705588707
18,92,5108.07159673247
18,93,5109.572816551571
18,94,5110.967396050816
18,95,5112.253426062502
18,96,5113.442076655862
18,97,5114.544744597428
18,98,5115.571232169987
18,99,5116.529755218984
18,100,5117.427204249911
18,101,5118.269393665203
18,102,5119.0612676741075
18,103,5119.807065293424
18,104,5120.510451707351
18,105,5121.174622954289
18,106,5121.802389420307
18,107,5122.396242550351
18,108,5122.958408263883
18,109,5123.49088983133
18,110,5123.995502390681
18,111,5124.473900827584
18,112,5124.927602382001
18,113,5125.358005059792
18,114,5125.7664027025585
18,115,5126.1539973912895
18,116,5126.5219097187855
18,117,5126.871187354735
18,118,5127.202812239503
18,119,5127.517706673218
18,120,5127.816738511864
18,121,5128.100725638605
18,122,5128.37043984423
18,123,5128.6266102233985
18,124,5128.869926171831
18,125,5129.101040052537
18,126,5129.320569585667
18,127,5129.529100005843
18,128,5129.727186022336
18,129,5129.915353610691
18,130,5130.094101659052
18,131,5130.263903488138
18,132,5130.425208260453
18,133,5130.578442291552
18,134,5130.7240102740425
18,135,5130.862296423235
18,136,5130.993665551972
18,137,5131.118464081006
18,138,5131.2370209904075
18,139,5131.349648716726
18,140,5131.4566440000135
18,141,5131.558288684333
18,142,5131.654850474941
18,143,5131.746583655016
18,144,5131.833729764498
18,145,5131.916518243348
18,146,5131.995167041381
18,147,5132.069883196583
18,148,5132.140863383709
18,149,5132.208294434829
18,150,5132.272353833342
18,151,5132.333210182887
18,152,5132.391023652513
18,153,5132.445946399327
18,154,5132.498122969829
18,155,5132.547690681019
19,1,29051.3015528366
19,2,26807.93559340871
19,3,25114.501839992492
19,4,23821.98178645506
19,5,22844.218780633062
19,6,22123.075342861368
19,7,21598.357864904407
19,8,21224.335401141085
19,9,20966.00415670655
19,10,20796.416073503133
19,11,20694.735448243086
19,12,20649.38122061254
19,13,20645.265611860686
19,14,20671.240994995565
19,15,20718.98854815076
19,16,20782.253354011027
19,17,20856.307694847448
19,18,20937.567457122357
19,19,21023.31327195552
19,20,21111.48471010762
19,21,21200.526404102016
19,22,21296.609063912874
19,23,21394.808576271385
19,24,21490.238812966127
19,25,21584.12906930239
19,26,21675.309043183184
19,27,21763.158058690973
19,28,21847.382092783333
19,29,21927.880224516724
19,30,22004.664598281626
19,31,22077.81243476131
19,32,22154.66507615031
19,33,22231.35809777025
19,34,22305.852573524513
19,35,22377.15458433348
19,36,22444.858101313723
19,37,22508.87909671627
19,38,22569.302373099556
19,39,22626.294542581145
19,40,22680.05559365116
19,41,22730.792779340372
19,42,22785.975523590376
19,43,22841.773373335625
19,44,22896.168287500903
19,45,22948.175771100072
19,46,22997.38967113527
19,47,23043.71816496259
19,48,23087.232282997433
19,49,23127.926965698287
19,50,23166.080904831644
19,51,23202.013082956066
19,52,23243.146726085724
19,53,23285.600880248032
19,54,23327.31599205669
19,55,23367.271706497766
19,56,23405.029715980756
19,57,23440.468616680584
19,58,23473.631774330097
19,59,23504.64137702467
19,60,23533.650990102968
19,61,23560.820296997736
19,62,23593.6037135447
19,63,23628.10465204334
19,64,23662.247800955745
19,65,23694.99706133593
19,66,23725.898523101347
19,67,23754.81542928955
19,68,23781.776128533198
19,69,23806.888194352992
19,70,23830.29102867343
19,71,23852.130636205322
19,72,23879.861032532364
19,73,23909.565910786096
19,74,23939.153971120264
19,75,23967.57548603812
19,76,23994.36446795069
19,77,24019.37315651878
19,78,24037.942542196917
19,79,24054.983396313415
19,80,24075.996591669205
19,81,24095.57363426751
19,82,24113.66430834204
19,83,24130.44951076168
19,84,24146.078712078925
19,85,24160.67622795499
19,86,24174.346189990756
19,87,24187.176488268
19,88,24199.241900762558
19,89,24210.606579646024
19,90,24221.326028826083
19,91,24231.448678897345
19,92,24248.58651335535
19,93,24268.59147104031
19,94,24289.21411089149
19,95,24309.293330559325
19,96,24328.28198117343
19,97,24345.9710543427
19,98,24362.330869821813
19,99,24377.420890180874
19,100,24391.33953981941
19,101,24404.1971431823
19,102,24416.05853036208
19,103,24427.047712731044
19,104,24437.26691897462
19,105,24446.800956470535
19,106,24455.72066742762
19,107,24464.085669352266
19,108,24471.946529627858
19,109,24479.346492562938
19,110,24486.322852433146
19,111,24492.908046424534
19,112,24506.699194780413
19,113,24523.53598484332
19,114,24541.157823580183
19,115,24558.393432318597
19,116,24574.686344857677
19,117,24589.81898987134
19,118,24603.753787362162
19,119,24616.542885051953
19,120,24628.277910798002
19,121,24639.062854365708
19,122,24656.313778428354
19,123,24672.671059555512
19,124,24690.762666512812
19,125,24709.014631948015
19,126,24726.627379946636
19,127,24743.236412665316
19,128,24758.395195037683
19,129,24772.548351212095
19,130,24785.56756663213
19,131,24797.705832591677
19,132,24816.28002332265
19,133,24837.337476367593
19,134,24858.752847998287
19,135,24879.445030210678
19,136,24898.919324140294
19,137,24917.001766400877
19,138,24933.68657052348
19,139,24949.049833653702
19,140,24963.201804399727
19,141,24803.741570859806
19,142,24840.367108636477
19,143,24879.232387323776
19,144,24917.06910261234
19,145,24952.36265765463
19,146,24984.556747674866
19,147,25013.596967416062
19,148,25039.672943956197
19,149,25063.075930494386
19,150,25084.122913625124
19,151,25103.118519623447
19,152,25120.262313036546
19,153,25135.836311273604
19,154,25150.06865124955
19,155,25163.144637130783
20,1,13606.8449011903
20,2,12331.983813197265
20,3,11343.233661388595
20,4,10573.858419130891
20,5,9974.582402870123
20,6,9508.060875655989
20,7,9145.52286665381
20,8,8864.58106591725
20,9,8647.712825831928
20,10,8481.156682406385
20,11,8354.084739231635
20,12,7601.431286642575
20,13,6776.11934600372
20,14,5839.863348471321
20,15,4750.0940308995905
20,16,3458.016497448965
20,17,1906.4211647195716
20,18,1424.6060632779618
20,19,2120.55956055451
20,20,2550.022997099894
20,21,3161.042025189686
20,22,3685.756361144877
20,23,4146.925540079012
20,24,4551.276553884187
20,25,4906.7814905936475
20,26,5207.161294852651
20,27,5471.008276576857
20,28,5703.493142563243
20,29,5908.555240561643
20,30,6089.1060538398615
20,31,6260.888215685096
20,32,6441.860923912337
20,33,6609.142153925565
20,34,6763.8225362192115
20,35,6904.4134662300185
20,36,7035.0009475395145
20,37,7156.684574241111
20,38,7270.381777089497
20,39,7376.863572366266
20,40,7476.782925226585
20,41,7572.493818278809
20,42,7662.103359018317
20,43,7746.020826662467
20,44,7824.573481135798
20,45,7898.014446512945
20,46,7971.968564530864
20,47,8041.8202603980935
20,48,8106.386768856669
20,49,8167.151501075241
20,50,8224.283963457008
20,51,8279.180181392805
20,52,8331.16868734025
20,53,8380.021396131118
20,54,8425.842520624128
20,55,8469.296966746162
20,56,8509.869569858909
20,57,8547.590172123095
20,58,8582.450456478982
20,59,8614.399572660837
20,60,8643.338078259185
20,61,8670.259056475865
20,62,8705.109604129835
20,63,8738.28697787189
20,64,8769.470644560166
20,65,8798.824296653898
20,66,8825.180558895468
20,67,8849.807497635056
20,68,8872.76095002133
20,69,8894.073414290062
20,70,8913.753312897106
20,71,8932.60157315233
20,72,8949.850345016082
20,73,8965.460415474166
20,74,8979.360283086991
20,75,8991.441301037059
20,76,9001.55127253437
20,77,9009.48622600999
20,78,9014.980017313805
20,79,9017.691311065828
20,80,9017.187379204783
20,81,9015.336521920415
20,82,9009.33007769067
20,83,8998.436557585785
20,84,8981.736161399367
20,85,8958.080117773965
20,86,8926.040145180425
20,87,8883.845859607918
20,88,8916.97511946643
20,89,8890.783354143616
20,90,8854.194916928423
20,91,8817.786796989822
20,92,8767.958961323367
20,93,8702.177347510695
20,94,8617.231194674065
20,95,8509.095268308596
20,96,8372.756567212517
20,97,8244.829341011322
20,98,8122.70884599059
20,99,8004.283086851881
20,100,7837.960681636022
20,101,7720.987268830658
20,102,7603.59416071756
20,103,7484.726318486435
20,104,7302.161768504798
20,105,7123.294766309224
20,106,6866.443438379488
20,107,6617.948900175477
20,108,6374.117965106496
20,109,6131.910626072632
20,110,5888.797603514367
20,111,5739.023792089531
20,112,5575.366077560801
20,113,5398.4530015158
20,114,5208.65866300351
20,115,5006.149960166815
20,116,4790.923580382705
20,117,4562.834874964672
20,118,4321.620305016869
20,119,4066.9147899070103
20,120,3640.046056739089
20,121,3373.4986164420707
20,122,3090.69323132488
20,123,2791.2472874526397
20,124,2284.771066836895
20,125,1548.123142310628
20,126,1299.5426731653015
20,127,1200.6568497304131
20,128,1156.9460373535694
20,129,1171.3670808454185
20,130,1882.7390060099217
20,131,2524.9291807152745
20,132,3078.53291036533
20,133,3556.8751261297734
20,134,3972.356184153938
20,135,4335.678249360024
20,136,4653.5084752031935
20,137,4935.163332880205
20,138,5186.943277231328
20,139,5413.633709764511
20,140,5619.088229788104
20,141,5809.733410298062
20,142,5984.471982469923
20,143,6145.437890076237
20,144,6294.377270896242
20,145,6432.726879864513
20,146,6561.67619416389
20,147,6682.216619514118
20,148,6795.180499241834
20,149,6901.272060742713
20,150,7001.091986018591
20,151,7095.1569390922095
20,152,7183.915103520759
20,153,7267.758562344685
20,154,7347.03317829469
20,155,7422.04649420034
21,1,8263.22033218686
21,2,7574.662085640685
21,3,7049.390130280946
21,4,6647.645785975953
21,5,6340.764211147307
21,6,6107.360728049236
21,7,5931.126193017306
21,8,5799.4530872875
21,9,5702.517482237214
21,10,5632.629964371965
21,11,5583.75754980445
21,12,4682.705899238323
21,13,3820.314211542298
21,14,2734.9983289781785
21,15,1352.6846769775311
21,16,993.1363726663957
21,17,1547.18271980684
21,18,2092.7531467137956
21,19,2188.524459884555
21,20,2163.587254879251
21,21,2269.913415403276
21,22,2387.223840938217
21,23,2296.8891590148687
21,24,2060.201317734143
21,25,1650.4916349477962
21,26,2094.982330661533
21,27,2035.9338941971328
21,28,1938.0880237053807
21,29,1801.0282994885615
21,30,1623.7304441537556
21,31,1573.0626890075623
21,32,1471.5253611692012
21,33,1320.398680480001
21,34,970.494461329334
21,35,1342.5158060761137
21,36,1322.8158258342391
21,37,1247.5645278699014
21,38,1118.976353493057
21,39,938.0172672490276
21,40,1500.4467076631984
21,41,2010.1405110550627
21,42,2453.0651369250654
21,43,2837.731555104754
21,44,3173.044950740198
21,45,3467.0740979738052
21,46,3724.232577239995
21,47,3952.127774000728
21,48,4156.007550877754
21,49,4339.647551271937
21,50,4506.086291122205
21,51,4662.234796666448
21,52,4805.353164745944
21,53,4937.1399611649895
21,54,5058.974286368919
21,55,5171.976681292918
21,56,5277.056278480421
21,57,5374.946759733445
21,58,5466.233049369298
21,59,5551.370144815829
21,60,5630.6950335399515
21,61,5704.901563083588
21,62,5773.7189318719375
21,63,5837.173605726782
21,64,5895.166188166406
21,65,5947.452109450425
21,66,5993.613399985998
21,67,6033.019570856017
21,68,6064.774905895054
21,69,6087.6485680182095
21,70,6099.982777382796
21,71,6105.033063130465
21,72,6095.4449621193235
21,73,6067.814857791751
21,74,6017.668020381108
21,75,5939.150878081628
21,76,5824.631191703793
21,77,5664.179256685976
21,78,5502.024086643206
21,79,5334.509742172672
21,80,5158.364575975535
21,81,4944.483678532722
21,82,4631.7188355542685
21,83,4196.464009444026
21,84,3607.0886503382567
21,85,2821.7908655388137
21,86,2031.283267121134
21,87,1220.3113106899073
21,88,1031.5520013464322
21,89,1046.4499740810675
21,90,1679.6258580786644
21,91,2031.8215873565657
21,92,2251.6427557782476
21,93,2341.52649288584
21,94,2376.653987815877
21,95,2362.186217558189
21,96,2301.6959270877096
21,97,2197.4434262573704
21,98,2623.577994045685
21,99,2747.1955390906232
21,100,2765.497699592693
21,101,2758.6224675561316
21,102,2638.414614600867
21,103,2387.8065860471343
21,104,1981.6188685105378
21,105,1384.797899337379
21,106,954.6311717892081
21,107,1481.4971107839983
21,108,1589.3450397426805
21,109,1344.9592369881036
21,110,914.7039448693921
21,111,803.5829807508927
21,112,773.4779971452897
21,113,1265.892170063253
21,114,1709.2079447303054
21,115,1848.9312296760804
21,116,1890.9154719710814
21,117,1899.2033008412025
21,118,1793.5169539048584
21,119,1569.3634636894092
21,120,1230.1833904517166
21,121,1500.7339597932785
21,122,1403.8105035814206
21,123,1182.1802160306588
21,124,845.624086889043
21,125,956.5035954898962
21,126,815.5001645299723
21,127,783.5600455158498
21,128,780.0277277471214
21,129,909.3630518048124
21,130,1403.3657072809478
21,131,1748.1010079428177
21,132,2011.9906784001516
21,133,2199.2586142590726
21,134,2309.995019595696
21,135,2340.041707173703
21,136,2280.6130463286213
21,137,2198.857262008418
21,138,2092.979525342279
21,139,1862.5832035222334
21,140,1610.5294976370976
21,141,1424.7686256113484
21,142,1203.9994656455317
21,143,870.6220227330224
21,144,1020.9412073342445
21,145,826.6053567515589
21,146,913.5789151250996
21,147,808.7544944290595
21,148,782.1775200907955
21,149,1231.1004082252305
21,150,1686.7451107932013
21,151,2089.2324808764492
21,152,2435.544749377122
21,153,2736.061325320815
21,154,2999.052809953085
21,155,3231.120302967495
22,1,6849.08816760514
22,2,6411.317507491663
22,3,6091.037319183908
22,4,5859.769675982666
22,5,5696.080339281058
22,6,5583.744769751265
22,7,5510.421236329985
22,8,5466.682426643605
22,9,5445.302713740344
22,10,5440.72935190375
22,11,5448.411080751589
22,12,5465.1503061722815
22,13,5488.511420903982
22,14,5516.596971858913
22,15,5547.933313914351
22,16,5581.3803430991375
22,17,5616.06024916806
22,18,5651.301290324803
22,19,5686.593432432808
22,20,5721.5533583126025
22,21,5755.896876691387
22,22,5789.5355800576635
22,23,5822.264228815233
