region,timePeriod,V
13,124,26094.900784424142
13,125,26101.353019915772
13,126,26107.678805946933
13,127,26113.815010641178
13,128,26119.704153803123
13,129,26125.293812187938
13,130,26130.536084423453
13,131,26135.38710955032
13,132,26140.494587606343
13,133,26145.760891541504
13,134,26151.097622404857
13,135,26156.424655289633
13,136,26161.66928126295
13,137,26166.765435576923
13,138,26171.653003437805
13,139,26176.277195490748
13,140,26180.58798596957
13,141,26184.595927838287
13,142,26188.90872561716
13,143,26193.425703171346
13,144,26198.055732941248
13,145,26202.716250043555
13,146,26207.332365581522
13,147,26211.83606913581
13,148,26216.165511419927
13,149,26220.264358994737
13,150,26224.081213755042
13,151,26227.597038279848
13,152,26231.413607980798
13,153,26235.43218481554
13,154,26242.373546993007
13,155,26251.931894091456
14,1,0.0
14,2,1019.8440897503501
14,3,1940.8066843648958
14,4,2773.058305666191
14,5,3525.665137202876
14,6,4206.72655259271
14,7,4823.490045228921
14,8,5382.44875909964
14,9,5889.425318003965
14,10,6349.644627123813
14,11,6767.797618658068
14,12,7140.114066319309
14,13,7470.95616718351
14,14,7764.2369863439435
14,15,8023.465489490598
14,16,8251.787015132277
14,17,8452.019646609648
14,18,8621.539271002515
14,19,8772.90460373901
14,20,8897.15547866849
14,21,9007.385744048664
14,22,9101.949675564634
14,23,9182.121006641579
14,24,9249.034815100253
14,25,9303.701142973236
14,26,9347.01722663779
14,27,9379.77847710091
14,28,9402.68833612943
14,29,9416.367121203062
14,30,9425.229832450963
14,31,9438.409856108427
14,32,9450.699165245082
14,33,9463.170006906166
14,34,9474.876755695008
14,35,9485.711098394073
14,36,9495.570836603654
14,37,9504.359070245137
14,38,9511.983456375094
14,39,9518.355535436594
14,40,9520.326368113925
14,41,9524.65784520959
14,42,9527.159207124603
14,43,9531.993566946854
14,44,9536.503490839566
14,45,9537.820288226752
14,46,9541.586212467702
14,47,9545.209169955664
14,48,9548.753766464628
14,49,9552.25386487812
14,50,9555.727016438832
14,51,9559.18218828881
14,52,9563.354042817775
14,53,9568.003384870657
14,54,9572.911068419895
14,55,9577.87579892503
14,56,9580.247850258549
14,57,9584.786945750147
14,58,9588.77552294662
14,59,9592.418271489794
14,60,9595.874806668171
14,61,9597.101013392874
14,62,9600.96166612741
14,63,9605.025159018878
14,64,9609.094299418934
14,65,9612.987259403777
14,66,9613.93690231689
14,67,9617.289308996624
14,68,9620.531633462031
14,69,9623.712577997472
14,70,9624.193318695667
14,71,9627.318917438604
14,72,9628.730739586217
14,73,9632.611425847124
14,74,9636.47696443948
14,75,9640.148699784899
14,76,9643.503817060482
14,77,9646.68562734498
14,78,9649.771345464733
14,79,9652.802384868419
14,80,9653.17595365769
14,81,9656.15614878832
14,82,9659.616477355781
14,83,9661.08019772677
14,84,9664.87248169423
14,85,9668.463220927864
14,86,9671.707888277606
14,87,9674.763934023093
14,88,9677.71610017305
14,89,9680.60977778536
14,90,9683.46914003822
14,91,9684.260801526989
14,92,9685.491499362131
14,93,9689.139239376378
14,94,9692.76550203817
14,95,9696.195729444027
14,96,9699.290341990638
14,97,9702.202043612531
14,98,9702.429334226352
14,99,9705.186259868073
14,100,9707.03931908051
14,101,9709.743614916582
14,102,9712.915102644172
14,103,9716.34203073251
14,104,9717.523482500384
14,105,9720.895300929602
14,106,9723.897117330334
14,107,9724.138905437701
14,108,9726.83267135956
14,109,9729.465034076366
14,110,9732.06285217885
14,111,9734.640005401649
14,112,9737.702107543311
14,113,9741.037690125662
14,114,9744.452531532928
14,115,9747.767743948589
14,116,9750.818047369847
14,117,9753.582662601371
14,118,9756.191819004478
14,119,9758.715478135506
14,120,9761.1910299461
14,121,9763.63833183345
14,122,9766.625501168592
14,123,9769.938773815315
14,124,9773.381967608648
14,125,9774.471007167549
14,126,9777.648603822601
14,127,9780.413693626504
14,128,9782.956739360341
14,129,9785.379772578695
14,130,9787.73713329434
14,131,9790.057555504509
14,132,9792.919219089139
14,133,9796.109961433647
14,134,9799.435082895645
14,135,9802.715417703566
14,136,9805.785593763112
14,137,9809.162638431466
14,138,9812.670491669673
14,139,9815.83338769969
14,140,9818.50922074707
14,141,9820.9240701505
14,142,9823.807787782067
14,143,9826.956118423686
14,144,9830.181464071236
14,145,9833.311036243926
14,146,9836.185188977126
14,147,9838.655914028308
14,148,9840.909393127215
14,149,9843.045504914442
14,150,9845.117534110062
14,151,9851.586124071457
14,152,9862.005875118972
14,153,9875.951808004853
14,154,9893.035380980746
14,155,9912.903133879978
15,1,0.0
15,2,68034.7959110716
15,3,129070.32405421414
15,4,183791.84572924295
15,5,233133.76705294527
15,6,277642.92860246106
15,7,317809.6317864138
15,8,354073.68833839975
15,9,386829.7719768404
15,10,416432.1649425134
15,11,443198.97707032296
15,12,467304.8458599205
15,13,489014.538813884
15,14,508566.0113502177
15,15,526173.1121047807
15,16,542028.0149192149
15,17,556303.4051166341
15,18,569154.4448794351
15,19,580720.5400372586
15,20,591126.9283199342
15,21,600486.1071046252
15,22,608906.8446773808
15,23,616479.268454175
15,24,623284.3073430056
15,25,629394.6173416857
15,26,634875.4135481293
15,27,639785.2180322531
15,28,644088.0096844258
15,29,648008.0064778349
15,30,651400.8536564249
15,31,654495.4848581642
15,32,657245.7650731959
15,33,659680.9720633458
15,34,661827.3011451481
15,35,663605.6865279205
15,36,665242.122252481
15,37,666649.7370013229
15,38,667845.4033955053
15,39,668726.7303840739
15,40,669419.2649081231
15,41,669945.7027183315
15,42,670328.1227670822
15,43,670570.494052039
15,44,670675.969612999
15,45,670646.9494736502
15,46,670540.7911615294
15,47,670391.6298065798
15,48,670219.5144356629
15,49,670036.0144419855
15,50,669847.6437967116
15,51,669809.817261406
15,52,669661.0020857281
15,53,669595.1159226948
15,54,669522.7725800165
15,55,669350.2527279377
15,56,669271.9895751567
15,57,669192.5082873595
15,58,669016.0607575636
15,59,668935.8717108165
15,60,668855.6756349183
15,61,668775.6261076372
15,62,668695.8038678298
15,63,668616.0797304492
15,64,668536.4117012429
15,65,668364.5102829017
15,66,668285.0717295212
15,67,668205.7310669395
15,68,668126.543430957
15,69,667953.0014228905
15,70,667874.3075370924
15,71,667795.8293355164
15,72,667628.0579770566
15,73,667457.8611391181
15,74,667380.019197415
15,75,667302.266381094
15,76,667130.1664713874
15,77,666956.8863630518
15,78,666879.8363324944
15,79,666803.0111059421
15,80,666630.3630542518
15,81,666554.1998514287
15,82,666478.3225531258
15,83,666402.6133627152
15,84,666327.0267081686
15,85,666251.5544043407
15,86,666176.2059787895
15,87,666100.9979147062
15,88,666025.9480531903
15,89,665951.0729155644
15,90,665876.3866273646
15,91,665801.9006800327
15,92,665727.6240970149
15,93,665653.4323144892
15,94,665579.2849747335
15,95,665505.1839958361
15,96,665431.1501750537
15,97,665357.2106235289
15,98,665283.3924158291
15,99,665209.7197161032
15,100,665136.2127785309
15,101,665083.0517078124
15,102,665028.0657082564
15,103,664966.062772372
15,104,664899.7178275731
15,105,664830.7189948483
15,106,664760.1316207226
15,107,664594.3636988318
15,108,664522.4622721898
15,109,664450.3268460231
15,110,664378.1539352873
15,111,664306.0604309079
15,112,664234.1149108699
15,113,664162.2363801891
15,114,664090.4052643805
15,115,664018.6317808144
15,116,663946.9385083804
15,117,663921.6517971789
15,118,663886.7310463957
15,119,663837.6540922415
15,120,663779.9054055925
15,121,663716.8956445496
15,122,663650.7410133756
15,123,663582.618464033
15,124,663513.2898531979
15,125,663443.2496461596
15,126,663372.819651138
15,127,663207.8680240593
15,128,663137.3103262223
15,129,663066.7910255064
15,130,662996.3972899913
15,131,662933.3834099319
15,132,662867.776941466
15,133,662709.8625728659
15,134,662683.2277116979
15,135,662647.7635156718
15,136,662506.0796578832
15,137,662449.0552950755
15,138,662421.657224588
15,139,662377.8506913761
15,140,662324.0049330964
15,141,662277.3478867962
15,142,662227.9813939631
15,143,662170.7799317813
15,144,662108.7358440278
15,145,662043.7319522608
15,146,661976.9524542786
15,147,661909.1417632231
15,148,661840.7675278919
15,149,661942.4678006838
15,150,662197.1247084597
15,151,662588.9157038887
15,152,663036.7769350366
15,153,663531.9548944626
15,154,664066.5449290398
15,155,664633.4038073932
16,1,0.0
16,2,21148.058731968402
16,3,40217.65858029254
16,4,57216.16851189062
16,5,72558.12323311652
16,6,86412.04535726
16,7,98929.04921794441
16,8,110244.6806861336
16,9,120480.55426471189
16,10,129745.81143422816
16,11,138138.4210778437
16,12,145746.34013558965
16,13,152633.1150651135
16,14,158870.5691082375
16,15,164523.2631307337
16,16,169649.22858063073
16,17,174300.6264019339
16,18,178524.3393816981
16,19,182362.50465310315
16,20,185852.9923981732
16,21,189018.32736808067
16,22,191909.69924349268
16,23,194530.52603498893
16,24,196917.5709416571
16,25,199092.8532213751
16,26,201076.12500909646
16,27,202900.00236780886
16,28,204566.1273367128
16,29,206089.11276455905
16,30,207465.59603453288
16,31,208740.31342709652
16,32,209889.93236793418
16,33,210958.9994449326
16,34,211938.00233706922
16,35,212834.55904207862
16,36,213635.2059167965
16,37,214386.62874953263
16,38,215051.5472496795
16,39,215678.7650986191
16,40,216226.43739935537
16,41,216722.9633712435
16,42,217197.18323850108
16,43,217603.47905493565
16,44,217994.26259070385
16,45,218319.36862791088
16,46,218606.57545886294
16,47,218856.98488585014
16,48,219071.4868244588
16,49,219250.77582199904
16,50,219395.36568524176
16,51,219540.88374721282
16,52,219661.0715652458
16,53,219756.35165641067
16,54,219792.04931939667
16,55,219838.43411894003
16,56,219868.85098618327
16,57,219888.8500458926
16,58,219866.241463368
16,59,219875.15780876362
16,60,219846.38609170975
16,61,219850.78841387617
16,62,219854.09480073935
16,63,219856.65784016356
16,64,219858.7157392244
16,65,219860.42956772444
16,66,219861.90834341903
16,67,219863.22593527107
16,68,219864.4324589709
16,69,219865.56196362834
16,70,219866.63762001615
16,71,219867.67522498185
16,72,219868.6855704588
16,73,219869.61621745964
16,74,219870.44585522768
16,75,219871.17092057408
16,76,219871.7973286237
16,77,219872.3354735113
16,78,219842.5371435155
16,79,219842.96476828877
16,80,219812.54672378037
16,81,219812.90889448486
16,82,219813.23998717958
16,83,219813.50080632436
16,84,219813.6763502712
16,85,219813.76529444003
16,86,219813.77351220604
16,87,219813.71017489434
16,88,219813.58548140017
16,89,219813.4094030408
16,90,219813.19104900333
16,91,219812.93840125683
16,92,219812.658261017
16,93,219812.30319448863
16,94,219811.85445326488
16,95,219811.309576252
16,96,219810.67473936637
16,97,219809.9601402645
16,98,219809.1773027051
16,99,219808.3375783947
16,100,219807.45138215652
16,101,219806.5278647941
16,102,219805.5748375523
16,103,219804.54802326523
16,104,219803.43039532326
16,105,219802.22034063502
16,106,219800.92436571748
16,107,219799.55270501252
16,108,219798.1167632229
16,109,219796.6277004025
16,110,219795.09571575187
16,111,219793.5297475132
16,112,219791.93741123623
16,113,219790.2763880697
16,114,219788.53044250683
16,115,219786.69808713743
16,116,219784.78559883664
16,117,219782.80281454945
16,118,219750.7892882184
16,119,219748.7284895698
16,120,219746.6258067685
16,121,219744.4970416064
16,122,219742.35290648323
16,123,219740.14673262188
16,124,219737.85967166687
16,125,219735.48871941405
16,126,219733.03931751524
16,127,219730.5208832828
16,128,219727.94419279922
16,129,219725.3199212091
16,130,219722.65789254638
16,131,219719.96675381614
16,132,219717.25389360552
16,133,219714.46869332262
16,134,219722.07430960055
16,135,219725.99984744788
16,136,219727.45389101727
16,137,219727.24905606493
16,138,219746.0286129919
16,139,219760.1594095742
16,140,219768.208215397
16,141,219772.21869546053
16,142,219775.49692145563
16,143,219776.27920182399
16,144,219775.36417121429
16,145,219773.2941729256
16,146,219770.43806261316
16,147,219767.04712868136
16,148,219763.29288756836
16,149,219759.29265189386
16,150,219755.12684488346
16,151,219802.80876918774
16,152,219856.01064901185
16,153,219912.61656284463
16,154,219970.69040968563
16,155,220073.88227389552
17,1,0.0
17,2,8144.7533430472
17,3,15479.209733223901
17,4,22085.77859456233
17,5,28034.922017325058
17,6,33399.18497929521
17,7,38234.660871442255
17,8,42594.35729006747
17,9,46526.63707380357
17,10,50074.546099336614
17,11,53239.08939122379
17,12,56112.50094978946
17,13,58670.10379598004
17,14,60961.596378537615
17,15,62994.048156272846
17,16,64792.02241205828
17,17,66354.13619960796
17,18,67721.77059674903
17,19,68911.03466031126
17,20,69936.15264939402
17,21,70814.20607291421
17,22,71561.053697668
17,23,72185.9227719773
17,24,72729.9879315127
17,25,73134.74588028631
17,26,73440.32292101512
17,27,73651.54022920993
17,28,73772.3497032704
17,29,73805.89294726134
17,30,73754.55213185519
17,31,73754.4484937713
17,32,73739.76201882686
17,33,73709.41060597496
17,34,73662.2440233691
17,35,73612.81671180484
17,36,73580.26847717466
17,37,73547.52368109702
17,38,73500.94335394724
17,39,73454.36925273511
17,40,73407.84001869218
17,41,73364.13273142155
17,42,73321.77133249785
17,43,73278.76354409139
17,44,73233.19506166625
17,45,73187.04351085224
17,46,73140.84510119233
17,47,73108.94125976562
17,48,73063.33532166478
17,49,73017.5998171106
17,50,72971.84000447566
17,51,72928.3642888761
17,52,72885.18789888144
17,53,72840.33029486785
17,54,72794.98885725893
17,55,72749.55043028372
17,56,72718.4221402735
17,57,72673.49218293502
17,58,72628.41329304881
17,59,72583.29994660277
17,60,72538.21289996151
17,61,72495.47963622952
17,62,72466.02420097975
17,63,72435.82988237901
17,64,72391.77345095655
17,65,72347.2971175143
17,66,72302.6856656159
17,67,72272.45572603615
17,68,72228.29295072776
17,69,72183.96592317369
17,70,72143.21560555183
17,71,72114.16782096826
17,72,72072.41040723717
17,73,72028.91336904156
17,74,71984.9160149035
17,75,71940.81652466189
17,76,71896.74116342442
17,77,71852.72919475242
17,78,71808.79244193943
17,79,71764.93425003154
17,80,71721.15542416924
17,81,71679.81953002073
17,82,71638.78791460716
17,83,71596.01734487535
17,84,71567.29109154559
17,85,71538.55763506409
17,86,71509.87922631686
17,87,71467.25466909578
17,88,71424.30933589832
17,89,71381.24612465632
17,90,71338.16888592883
17,91,71309.89445229324
17,92,71268.13093919064
17,93,71225.7532630922
17,94,71197.68353397428
17,95,71155.39046829584
17,96,71112.8721690029
17,97,71085.03345584082
17,98,71042.87952564562
17,99,71015.20548946768
17,100,70973.2338463623
17,101,70932.61672818838
17,102,70905.18421751121
17,103,70863.65960895164
17,104,70821.75404648168
17,105,70794.50607103501
17,106,70752.85979357155
17,107,70711.00834168543
17,108,70669.09269782707
17,109,70642.16942689633
17,110,70600.74543626489
17,111,70573.98999266984
17,112,70534.56533546712
17,113,70508.13916848779
17,114,70481.60185522118
17,115,70440.71428470104
17,116,70414.2516087943
17,117,70387.84471606887
17,118,70347.0838932916
17,119,70306.00658703122
17,120,70279.8219165203
17,121,70253.70392035261
17,122,70229.03884847436
17,123,70204.5367248078
17,124,70178.99731453665
17,125,70153.18018511025
17,126,70127.32213057681
17,127,70101.49465305782
17,128,70075.71831430845
17,129,70049.99853515122
17,130,70024.3364778334
17,131,69998.73221544671
17,132,69974.58134122289
17,133,69936.72389603691
17,134,69911.69305753808
17,135,69886.37845298609
17,136,69861.02813402347
17,137,69835.71253527042
17,138,69810.44993768341
17,139,69770.71607904993
17,140,69730.61334982062
17,141,69705.54988275745
17,142,69681.27085231079
17,143,69656.51537041589
17,144,69631.64234354915
17,145,69606.76961348283
17,146,69581.93528752447
17,147,69557.1514170208
17,148,69532.4216666082
17,149,69507.74705380134
17,150,69483.12778237116
17,151,69458.56381522263
17,152,69435.49356486229
17,153,69412.60275006283
17,154,69416.67663826598
17,155,69445.004445392
18,1,0.0
18,2,534.343095165923
18,3,1018.7508129946075
18,4,1458.3879742005554
18,5,1857.8873409776088
18,6,2221.285334538172
18,7,2552.1898139532086
18,8,2853.8413074001332
18,9,3129.152750832819
18,10,3380.743240606629
18,11,3610.967741123839
18,12,3817.4546925892105
18,13,4007.6473620976417
18,14,4183.977615898158
18,15,4347.929326745643
18,16,4500.721063820785
18,17,4643.4297293217805
18,18,4777.020841034591
18,19,4902.362413399335
18,20,5020.235235044912
18,21,5131.341745489361
18,22,5236.299556285554
18,23,5335.6981592200755
18,24,5430.047993489
18,25,5519.809418546788
18,26,5605.39651037232
18,27,5687.181970136762
18,28,5765.501337557731
18,29,5840.656745822051
18,30,5912.9202918764395
18,31,5982.537065471692
18,32,6049.727872169557
18,33,6114.691681354312
18,34,6177.607827035149
18,35,6238.637986413725
18,36,6297.927958662454
18,37,6355.609264091778
18,38,6411.800581846677
18,39,6466.609042440529
18,40,6520.131389787279
18,41,6572.455025912152
18,42,6623.658950189962
18,43,6673.814603763243
18,44,6722.986628716678
18,45,6771.23355061696
18,46,6818.608392157788
18,47,6865.15922486794
18,48,6910.929665137666
18,49,6955.9593201868165
18,50,7000.2841890302025
18,51,7043.937022985064
18,52,7086.947649806495
18,53,7129.343265124013
18,54,7171.1486944814615
18,55,7212.386628948937
18,56,7253.077836975575
18,57,7293.241354882499
18,58,7332.894658152888
18,59,7372.053815458311
18,60,7410.733627164579
18,61,7448.947749884319
18,62,7486.708808485211
18,63,7524.028496820502
18,64,7560.917668320484
18,65,7597.38641746866
18,66,7633.4441530828635
18,67,7669.0996642287255
18,68,7704.361179509264
18,69,7739.236420399271
18,70,7773.7326492256625
18,71,7807.856712334202
18,72,7841.615078928456
18,73,7875.01387601777
18,74,7908.058919866932
18,75,7940.755744300539
18,76,7973.109626179429
18,77,8005.1256083345
18,78,8036.808520214397
18,79,8068.162996477684
18,80,8099.193493736812
18,81,8129.904305640215
18,82,8160.299576460145
18,83,8190.383313336845
18,84,8220.159397314488
18,85,8249.631593290624
18,86,8278.803558988599
18,87,8307.678853051357
18,88,8336.26094234505
18,89,8364.553208552039
18,90,8392.558954124765
18,91,8420.28140766476
18,92,8447.72372878463
18,93,8474.889012504933
18,94,8501.78029323269
18,95,8528.400548363516
18,96,8554.752701545134
18,97,8580.839625636225
18,98,8606.664145391125
18,99,8632.229039897818
18,100,8657.537044793902
18,101,8682.590854282706
18,102,8707.393122969488
18,103,8731.946467535692
18,104,8756.253468267329
18,105,8780.316670452023
18,106,8804.138585657745
18,107,8827.721692904955
18,108,8851.06843974269
18,109,8874.181243238085
18,110,8897.062490887827
18,111,8919.71454145926
18,112,8942.139725767944
18,113,8964.34034739797
18,114,8986.318683370519
18,115,9008.076984765721
18,116,9029.617477302332
18,117,9050.942361879246
18,118,9072.053815082529
18,119,9092.953989661228
18,120,9113.645014974938
18,121,9134.128997415748
18,122,9154.408020806984
18,123,9174.484146780882
18,124,9194.359415137142
18,125,9214.035844184089
18,126,9233.515431064016
18,127,9252.800152064123
18,128,9271.891962914324
18,129,9290.792799073048
18,130,9309.50457600209
18,131,9328.029189431423
18,132,9346.368515614819
18,133,9364.524411577011
18,134,9382.49871535311
18,135,9400.293246220846
18,136,9417.909804926237
18,137,9435.350173903125
18,138,9452.616117487085
18,139,9469.709382124063
18,140,9486.631696574153
18,141,9503.384772110818
18,142,9519.970302715852
18,143,9536.389965270375
18,144,9552.645419742083
18,145,9568.738309368988
18,146,9584.670260839846
18,147,9600.442884471458
18,148,9616.05777438299
18,149,9631.51650866751
18,150,9646.8206495608
18,151,9661.971743607657
18,152,9676.934620324197
18,153,9691.756082484188
18,154,9706.444513983393
18,155,9721.0
19,1,0.0
19,2,2905.1301552836603
19,3,5530.077448800786
19,4,7903.790386806238
19,5,10051.971872858554
19,6,11997.53729891448
19,7,13760.973858294525
19,8,15360.632219074607
19,9,16812.970023192604
19,10,18132.759619186127
19,11,19333.268143725254
19,12,20399.991802867684
19,13,21344.652545634315
19,14,22177.670295741365
19,15,22908.28598041158
19,16,23544.671532398097
19,17,24094.02813825517
19,18,24562.673874283966
19,19,24956.121753052677
19,20,25279.14909660238
19,21,25535.859056201025
19,22,25722.269465492485
19,23,25841.57930597457
19,24,25896.394980346206
19,25,25924.16554718067
19,26,25940.874709984713
19,27,25973.433776465652
19,28,26008.578312813424
19,29,26034.875282482622
19,30,26051.59299875714
19,31,26064.25916323081
19,32,26078.3943518894
19,33,26092.720735037845
19,34,26106.022598124706
19,35,26107.135773484577
19,36,26106.91439944662
19,37,26106.147845494008
19,38,26105.168202870675
19,39,26104.111793952423
19,40,26123.91334086062
19,41,26138.60281114145
19,42,26141.407082097423
19,43,26140.257709894093
19,44,26138.14218450035
19,45,26136.06773440048
19,46,26134.291247404984
19,47,26132.813511467222
19,48,26131.56755277863
19,49,26141.386839471175
19,50,26140.657843090386
19,51,26133.984078267018
19,52,26129.539095288055
19,53,26126.5764368501
19,54,26124.564150396116
19,55,26123.147179158437
19,56,26122.097436111042
19,57,26121.27191728003
19,58,26131.530842829023
19,59,26131.172065019466
19,60,26141.44774459627
19,61,26135.105069778543
19,62,26130.9797764401
19,63,26128.329704262087
19,64,26126.625500219303
19,65,26125.513671590812
19,66,26136.13770776278
19,67,26146.788643018153
19,68,26157.454131297738
19,69,26168.12111135151
19,70,26178.77948461966
19,71,26172.825737291845
19,72,26169.02726086074
19,73,26179.763131373766
19,74,26190.586771276976
19,75,26201.478679811855
19,76,26212.41091312317
19,77,26223.3600919059
19,78,26234.309612303965
19,79,26245.24858476009
19,80,26256.170195858474
19,81,26267.070315935267
19,82,26277.946502593408
19,83,26288.904807504106
19,84,26299.945724166948
19,85,26311.042831532985
19,86,26322.16921666192
19,87,26333.304304252073
19,88,26344.434073548488
19,89,26345.01461578608
19,90,26345.3735881105
19,91,26356.466296543706
19,92,26367.53661930647
19,93,26378.696916315923
19,94,26389.94726615732
19,95,26389.93166497554
19,96,26401.28770040579
19,97,26412.653305016654
19,98,26424.01868847674
19,99,26424.689297891706
19,100,26436.039458698768
19,101,26447.367496679268
19,102,26458.578351978795
19,103,26474.914514007567
19,104,26488.448247397544
19,105,26500.80962157889
19,106,26512.68647895657
19,107,26524.36260192217
19,108,26535.95118741856
19,109,26536.671887514298
19,110,26548.19642362176
19,111,26577.269531245503
19,112,26596.214764826884
19,113,26610.874295063095
19,114,26623.751435798713
19,115,26635.90185697439
19,116,26636.223260199415
19,117,26647.97535434885
19,118,26659.673319658923
19,119,26671.344726212887
19,120,26682.99591882583
19,121,26694.62634885687
19,122,26706.23386564105
19,123,26717.921949217805
19,124,26729.690375141992
19,125,26741.51264833011
19,126,26742.161873578156
19,127,26754.028986739322
19,128,26765.887650417233
19,129,26766.78425473103
19,130,26778.624320993724
19,131,26790.44167200148
19,132,26787.67455426187
19,133,26799.568067869273
19,134,26811.541486990824
19,135,26823.574491936695
19,136,26835.64033409935
19,137,26847.71705649605
19,138,26859.789196327012
19,139,26871.846662057353
19,140,26872.970682789557
19,141,26901.968786940215
19,142,26921.177891427847
19,143,26936.241859405633
19,144,26949.579669755673
19,145,26962.211807117557
19,146,26974.559130764177
19,147,26986.78940912543
19,148,26998.965959809142
19,149,27000.011371152574
19,150,27012.14073275034
19,151,27024.243268851107
19,152,27036.323116875607
19,153,27048.481968611904
19,154,27079.29775196792
19,155,27126.910565026297
20,1,0.0
20,2,1360.68449011903
20,3,2585.656314778558
20,4,3688.870102581134
20,5,4682.7247941056785
20,6,5578.300309267405
20,7,6385.52711831654
20,8,7113.318946996229
20,9,7769.6830576905195
20,10,8361.815269687388
20,11,8896.183498429167
20,12,9368.75848792308
20,13,9785.339110647015
20,14,10151.115911216739
20,15,10470.731366579581
20,16,10748.333998556182
20,17,10987.626956451457
20,18,11191.911624900084
20,19,11364.126755865547
20,20,11506.88357313729
20,21,11616.043507914168
20,22,11710.002437670459
20,23,11783.520668591536
20,24,11838.033957915432
20,25,11874.800949318267
20,26,11894.91938614487
20,27,11890.34526475286
20,28,11880.91203703024
20,29,11881.789156554678
20,30,11874.775993302525
20,31,11868.831866383494
20,32,11863.466171744318
20,33,11860.373839626473
20,34,11857.281026648016
20,35,11853.971391866437
20,36,11850.24119375569
20,37,11843.35501927601
20,38,11838.835284384038
20,39,11834.783853782079
20,40,11827.936167368813
20,41,11821.517761288182
20,42,11815.461116613198
20,43,11809.385581676199
20,44,11802.924026253466
20,45,11795.99209007961
20,46,11788.962380300212
20,47,11781.931532966122
20,48,11774.919175213403
20,49,11767.926137337343
20,50,11763.470581090478
20,51,11757.181970662261
20,52,11751.577401807397
20,53,11746.174919234472
20,54,11742.896211991947
20,55,11736.855151629414
20,56,11730.070593683988
20,57,11723.130392786565
20,58,11716.18473858553
20,59,11711.821372217786
20,60,11704.997025301167
20,61,11698.725530651827
20,62,11692.826464896232
20,63,11686.913118260758
20,64,11680.612577770724
20,65,11676.442923127792
20,66,11672.183546382439
20,67,11667.906843993062
20,68,11663.633521503752
20,69,11656.948208751586
20,70,11650.207862768335
20,71,11644.00015275951
20,72,11639.05251768645
20,73,11636.48649300363
20,74,11631.842607631603
20,75,11626.895741098733
20,76,11621.287931063107
20,77,11617.42624804666
20,78,11613.327965183988
20,79,11609.170478464537
20,80,11602.911131668743
20,81,11596.782793943908
20,82,11593.124496272982
20,83,11589.585527324309
20,84,11583.570162091903
20,85,11577.027529537023
20,86,11572.943570421265
20,87,11568.838519683097
20,88,11562.26804989828
20,89,11555.654072475416
20,90,11549.024663306107
20,91,11542.938966763135
20,92,11539.29926518935
20,93,11535.706282713678
20,94,11529.508770701934
20,95,11525.54950928794
20,96,11521.540317087385
20,97,11517.524305672248
20,98,11511.053850149736
20,99,11507.45350111487
20,100,11501.083772129343
20,101,11495.106984875276
20,102,11489.37936880527
20,103,11485.889060423613
20,104,11482.06988149288
20,105,11478.155457048757
20,106,11474.219236853754
20,107,11470.283515822222
20,108,11466.723464019811
20,109,11460.439652540805
20,110,11456.562642738585
20,111,11452.670138798701
20,112,11447.224248577168
20,113,11444.13757897968
20,114,11440.948419231005
20,115,11434.93283952376
20,116,11431.164565957568
20,117,11427.325247927656
20,118,11423.473285436168
20,119,11417.136699268598
20,120,11413.299204640172
20,121,11409.470359307154
20,122,11406.253816242228
20,123,11403.378706337038
20,124,11400.592856453062
20,125,11397.660428638816
20,126,11394.359773437403
20,127,11388.117908636374
20,128,11384.36153352691
20,129,11380.58199806513
20,130,11374.291936814589
20,131,11370.52459733916
20,132,11367.285284388467
20,133,11364.307333303454
20,134,11361.342129241584
20,135,11358.156800112523
20,136,11354.574971861857
20,137,11351.335456059367
20,138,11347.749887992668
20,139,11344.493879080117
20,140,11340.91464948061
20,141,11335.291463261423
20,142,11332.260672218657
20,143,11329.48057150475
20,144,11326.703335608625
20,145,11323.69679533456
20,146,11320.242347100748
20,147,11316.617896714197
20,148,11312.949342836666
20,149,11309.27482391033
20,150,11305.605264419415
20,151,11301.943495010102
20,152,11298.99706450574
20,153,11296.48717379467
20,154,11298.405663527239
20,155,11304.302313089574
21,1,0.0
21,2,826.3220332186861
21,3,1566.3193477443701
21,4,2236.833101409056
21,5,2843.7571695041192
21,6,3392.950693712317
21,7,3889.954354434638
21,8,4339.882563819329
21,9,4747.398309158858
21,10,5116.725506675601
21,11,5450.7804113915
21,12,5752.972557510222
21,13,6024.298484492825
21,14,6269.823410417317
21,15,6490.812564921872
21,16,6687.908348450136
21,17,6864.433978800346
21,18,7021.998386650374
21,19,7161.989331126072
21,20,7285.587879455237
21,21,7396.711354769432
21,22,7491.853029161063
21,23,7577.2879433045955
21,24,7647.475684163567
21,25,7709.778699503932
21,26,7756.863678567615
21,27,7797.539398211166
21,28,7822.315899738232
21,29,7835.917384626537
21,30,7853.738892213184
21,31,7869.767516743124
21,32,7880.3899348929435
21,33,7890.428500910191
21,34,7893.94543275987
21,35,7893.425095935584
21,36,7892.3579428968005
21,37,7887.0474581415365
21,38,7884.75936746197
21,39,7879.99927857283
21,40,7876.466089638124
21,41,7872.766820578318
21,42,7871.039229714111
21,43,7867.177434416038
21,44,7862.754045585093
21,45,7858.210538492697
21,46,7853.6529459243775
21,47,7849.103218776901
21,48,7844.564051675265
21,49,7840.034644464195
21,50,7835.514066587929
21,51,7831.543420861295
