1718
625
553
10
1720
5310
10
620
295
562
844
91
58
0
3735
1456
99
15
953
0
0
21
0
25
31
721
261
4042
20
373
93
0
0
886
1802
846
0
0
15
756
886
432
8594
168
68
448
100
4510
1141
3880
1424
3249
1692
84
331
851
337
1211
929
347
0
12
75
1567
0
115
59
