region,timePeriod,S
43,17,641.8272354003539
43,18,641.0301866532845
43,19,640.4935964366823
43,20,640.138259996094
43,21,639.9087873631597
43,22,639.766456251812
43,23,639.6842092189872
43,24,639.6431518038752
43,25,639.6301013457673
43,26,639.6358712709391
44,0,25.047
44,1,20.0376
44,2,16.541772499999997
44,3,14.09684375
44,4,12.386226943750001
44,5,11.189366959375008
44,6,10.352134738171884
44,7,9.76661014869373
44,8,9.35723811707738
44,9,9.071147290188875
44,10,8.871329702839077
44,11,8.731881064991455
44,12,8.634669505340312
44,13,8.567003775695582
44,14,8.520001008846407
44,15,8.487444153758986
44,16,8.464982182819497
44,17,8.449570239402405
44,18,8.439077743439048
44,19,8.432014067471798
44,20,8.427336511941519
44,21,8.424315889834745
44,22,8.422442437786227
44,23,8.421359955607159
44,24,8.42081970562398
44,25,8.420648143800808
44,26,8.420724333031385
45,0,14.1372
45,1,11.30976
45,2,9.336621000000001
45,3,7.956637500000002
45,4,6.991119397500002
45,5,6.315601141500004
45,6,5.843050195106251
45,7,5.512558469473106
45,8,5.2814931558817975
45,9,5.1200123341548505
45,10,5.0072274040665405
45,11,4.928517014785022
45,12,4.873646850691031
45,13,4.83545348880817
45,14,4.808923100823947
45,15,4.7905465463020676
45,16,4.777867939350493
45,17,4.769168646637439
45,18,4.763246087283694
45,19,4.759258894004191
45,20,4.75661852706327
45,21,4.754913405141593
45,22,4.75385579798657
45,23,4.753244652258658
45,24,4.752939570565742
45,25,4.7528425976814574
45,26,4.752885471748186
46,0,91.06020000000001
46,1,72.84816000000001
46,2,60.1388235
46,3,51.25010625000002
46,4,45.03103376625002
46,5,40.67990147025003
46,6,37.63611743318441
46,7,35.507361906312184
46,8,34.01902944523866
46,9,32.978902975879805
46,10,32.252435337958076
46,11,31.745447830792273
46,12,31.392019420587843
46,13,31.146009236493057
46,14,30.975122325522648
46,15,30.85675569484448
46,16,30.77509055002085
46,17,30.719056870462737
46,18,30.68090862049973
46,19,30.655226404966697
46,20,30.638219335562894
46,21,30.627236344375774
46,22,30.62042411007083
46,23,30.616487612606818
46,24,30.614522527604315
46,25,30.613897908163533
46,26,30.61417406761296
47,0,15.463799999999999
47,1,12.371039999999999
47,2,10.2127465
47,3,8.703268750000001
47,4,7.646990656250002
47,5,6.908115062749999
47,6,6.391249963209372
47,7,6.029767256978424
47,8,5.777034948641941
47,9,5.600412469392808
47,10,5.477052338154884
47,11,5.390962066484889
47,12,5.330947604968927
47,13,5.2891737739862705
47,14,5.260156569773024
47,15,5.240057780424607
47,16,5.226191218801553
47,17,5.216677087040182
47,18,5.210200033113282
47,19,5.205839791755189
47,20,5.202952634375727
47,21,5.201088385202738
47,22,5.199932333724677
47,23,5.199264574485888
47,24,5.198931545974804
47,25,5.198826108825314
47,26,5.198873601488523
48,0,1050.7464
48,1,840.59712
48,2,693.943702
48,3,591.3765250000001
48,4,519.6144596450001
48,5,469.4066125729996
48,6,434.28429657408765
48,7,409.72052221008335
48,8,392.5466089584529
48,9,380.54455819177883
48,10,372.16182616106926
48,11,366.3116819835309
48,12,362.233460878012
48,13,359.3947419302226
48,14,357.4228727008649
48,15,356.057036572829
48,16,355.1146999990933
48,17,354.4681256775716
48,18,354.0279318685967
48,19,353.7315840075976
48,20,353.53533891992174
48,21,353.4086058528169
48,22,353.3299992754007
48,23,353.28457591228744
48,24,353.26190073713303
48,25,353.25469323459845
48,26,353.25787984689396
49,0,256.014
49,1,204.8112
49,2,169.07914500000004
49,3,144.08868750000005
49,4,126.60388488750006
49,5,114.37076016749995
49,6,105.81321991978137
49,7,99.82826472029058
49,8,95.64384664643092
49,9,92.7195510933085
49,10,90.67710130893613
49,11,89.25171568642236
49,12,88.25805851304915
49,13,87.56640561485892
49,14,87.0859603533396
49,15,86.7531748491291
49,16,86.5235748660923
49,17,86.36603725438101
49,18,86.2587841837778
49,19,86.18657912906951
49,20,86.13876408075289
49,21,86.10788561241077
49,22,86.08873314677722
49,23,86.07766575992912
49,24,86.07214096127629
49,25,86.07038485575302
49,26,86.07116127274374
50,0,828.729
50,1,662.9832000000001
50,2,547.3169075000002
50,3,466.4216562500003
50,4,409.82255235625024
50,5,370.2233694362503
50,6,342.52222117111
50,7,323.14864809495475
50,8,309.6034958535472
50,9,300.1374177115558
50,10,293.5259145619116
50,11,288.9118762610369
50,12,285.6953626488503
50,13,283.4564506574475
50,14,281.90122742320546
50,15,280.8239855610859
50,16,280.0807599393604
50,17,279.5708035018224
50,18,279.2236204183323
50,19,278.98988936153637
50,20,278.835109868344
50,21,278.73515485734606
50,22,278.6731574521719
50,23,278.6373318159481
50,24,278.6194477906208
50,25,278.6137631969187
50,26,278.61627649415294
51,0,296.2179
51,1,236.97432
51,2,195.63097825000003
51,3,166.71607187500004
51,4,146.48549264187506
51,5,132.33130374987502
51,6,122.42990538359538
51,7,115.5050854097376
51,8,110.66355512404698
51,9,107.28003434891252
51,10,104.91684254697111
51,11,103.26761736478886
51,12,102.11791835920133
51,13,101.31764974486453
51,14,100.76175637015785
51,15,100.37671093042502
51,16,100.11105504904663
51,17,99.92877806219417
51,18,99.80468219500443
51,19,99.72113821039784
51,20,99.66581438747897
51,21,99.63008682942552
51,22,99.60792670087861
51,23,99.59512131488168
51,24,99.58872891347053
51,25,99.58669703283009
51,26,99.58759537671173
52,0,664.9532999999999
52,1,531.96264
52,2,439.15463775000006
52,3,374.24612812500015
52,4,328.8322945181251
52,5,297.0588108341251
52,6,274.83203953410475
52,7,259.28712515343204
52,8,248.4188030820119
52,9,240.82343728864066
52,10,235.5185175412728
52,11,231.8163181558366
52,12,229.23546079363678
52,13,227.43900873621806
52,14,226.19113298691286
52,15,225.32677861882144
52,16,224.7304312847582
52,17,224.32125383833386
52,18,224.04268202888775
52,19,223.85514154517205
52,20,223.73095000032396
52,21,223.65074837299449
52,22,223.60100306522614
52,23,223.5722573895814
52,24,223.55790765443408
52,25,223.55334646574462
52,26,223.55536307827998
53,0,339.9264
53,1,271.94112
53,2,224.497352
53,3,191.31590000000008
53,4,168.10019302000012
53,5,151.85747954800013
53,6,140.49507808065016
53,7,132.548464711365
53,8,126.99254131677685
53,9,123.10976435962255
53,10,120.39787125072064
53,11,118.50529426948981
53,12,117.18595116411677
53,13,116.26759873131493
53,14,115.629680382532
53,15,115.18781947485343
53,16,114.88296467912437
53,17,114.6737917697775
53,18,114.53138490851521
53,19,114.43551357214801
53,20,114.37202642988163
53,21,114.33102708382603
53,22,114.305597112442
53,23,114.29090222478476
53,24,114.28356659112106
53,25,114.28123489586787
53,26,114.28226579508649
54,0,16.730999999999998
54,1,13.3848
54,2,11.049642500000001
54,3,9.41646875
54,4,8.27380376875
54,5,7.474345888750001
54,6,6.915094418578136
54,7,6.523966255889064
54,8,6.250506606050585
54,9,6.059398350645452
54,10,5.92592038716559
54,11,5.832768735985077
54,12,5.767831356910264
54,13,5.72263052947185
54,14,5.691232521283247
54,15,5.669484358018565
54,16,5.654479564077278
54,17,5.644184182645148
54,18,5.63717499125312
54,19,5.632456254108611
54,20,5.629331450095894
54,21,5.627313483675998
54,22,5.62606183375162
54,23,5.62533855904563
54,24,5.624977502980472
54,25,5.624862738152433
54,26,5.6249134784695
55,0,58.5783
55,1,46.86264
55,2,38.68682525
55,3,32.96878437500001
55,4,28.968104674375013
55,5,26.16905599037503
55,6,24.211014008714088
55,7,22.84160256573699
55,8,21.88417017041499
55,9,21.21506511288115
55,10,20.7477342820267
55,11,20.421593263230847
55,12,20.19423558678315
55,13,20.03597919814368
55,14,19.926049011726263
55,15,19.849904702582847
55,16,19.797370166463736
55,17,19.76132414744754
55,18,19.73678368259004
55,19,19.72026251822092
55,20,19.7093220061422
55,21,19.702256735517636
55,22,19.697874479519626
55,23,19.69534216208811
55,24,19.69407803856484
55,25,19.693676225843397
55,26,19.693853876995984
56,0,256.9842
56,1,205.58736000000002
56,2,169.71989350000004
56,3,144.63473125000007
56,4,127.08366759125006
56,5,114.80418377525007
56,6,106.21421356062194
56,7,100.20657755643094
56,8,96.00630205908942
56,9,93.07092448878961
56,10,91.02073456215635
56,11,89.58994724625495
56,12,88.59252447338486
56,13,87.89825046212343
56,14,87.41598448770276
56,15,87.08193784739751
56,16,86.85146776388365
56,17,86.69333314188839
56,18,86.5856736211334
56,19,86.51319493551398
56,20,86.46519868554478
56,21,86.4342031990318
56,22,86.41497815251536
56,23,86.40386882429391
56,24,86.39832308866256
56,25,86.3965603281377
56,26,86.3973396874666
57,0,198.2772
57,1,158.62176
57,2,130.94807099999997
57,3,111.59351250000003
57,4,98.05191827250002
57,5,88.5776328165
57,6,81.95000651791884
57,7,77.31479063487927
57,8,74.07405106862785
57,9,71.80924861936523
57,10,70.22741628056355
57,11,69.12348653393929
57,12,68.35392095511816
57,13,67.81825103071947
57,14,67.44615676553326
57,15,67.18842172770167
57,16,67.01060160162808
57,17,66.88859219376457
57,18,66.80552705462901
57,19,66.7496058312845
57,20,66.7125741302909
57,21,66.68865943717583
57,22,66.67382627469675
57,23,66.66525482752775
57,24,66.66097599274732
57,25,66.6596159277272
57,26,66.66021724557292
58,0,62.0136
58,1,49.61088
58,2,40.95559800000001
58,3,34.90222500000001
58,4,30.666927105000013
58,5,27.70372937700003
58,6,25.63085883903753
58,7,24.18113883247875
58,8,23.167558213195804
58,9,22.459213768309525
58,10,21.964476515567895
58,11,21.61920909259382
58,12,21.378518119927293
58,13,21.210980851305095
58,14,21.094603854901777
58,15,21.013994094470064
58,16,20.958378692365898
58,17,20.920218769581084
58,18,20.894239139385526
58,19,20.876749098214646
58,20,20.86516698436283
58,21,20.85768737388588
58,22,20.85304812231047
58,23,20.850367298178128
58,24,20.84902904065747
58,25,20.84860366379637
58,26,20.848791733226797
59,0,185.38739999999999
59,1,148.30992
59,2,122.43526950000002
59,3,104.33893125000003
59,4,91.67766235125004
59,5,82.81929059925
59,6,76.62251957532186
59,7,72.28863438330086
59,8,69.2585720147357
59,9,67.14100207940044
59,10,65.66200305920876
59,11,64.62983866759271
59,12,63.91030176780214
59,13,63.409455202778645
59,14,63.06155040899614
59,15,62.82057046499597
59,16,62.654310245260945
59,17,62.54023254545814
59,18,62.46256738690743
59,19,62.410281545667544
59,20,62.37565723805806
59,21,62.35329721492678
59,22,62.33942834132069
59,23,62.33141411525264
59,24,62.32741344318882
59,25,62.32614179461848
59,26,62.32670402139993
60,0,81.8433
60,1,65.47464000000001
60,2,54.05171275000001
60,3,46.062690625000016
60,4,40.473098080625014
60,5,36.56237719662502
60,6,33.826677845198475
60,7,31.91338996297921
60,8,30.575703024982403
60,9,29.640855718808268
60,10,28.987919432365658
60,11,28.53224801230263
60,12,28.214592797347194
60,13,27.993483187441598
60,14,27.839893049042814
60,15,27.733507211271956
60,16,27.660108020985263
60,17,27.609745939129738
60,18,27.57545896560897
60,19,27.55237624373342
60,20,27.537090590030274
60,21,27.527219271467175
60,22,27.52109655555072
60,23,27.51755850113301
60,24,27.515792317428236
60,25,27.51523092050315
60,26,27.51547912774042
61,0,0.099
61,1,0.0792
61,2,0.06538250000000001
61,3,0.05571875000000001
61,4,0.048957418750000016
61,5,0.044226746875
61,6,0.040917596953125024
61,7,0.03860324716171876
61,8,0.03698515470394534
61,9,0.03585434475990429
61,10,0.03506453983665597
61,11,0.034513350326083436
61,12,0.03412910790759896
61,13,0.033861648941630296
61,14,0.033675862856074185
61,15,0.033547176027275694
61,16,0.03345839050665314
61,17,0.033397471138776835
61,18,0.0333559965529949
61,19,0.03332807486609246
61,20,0.033309584682248566
61,21,0.03329764380069605
61,22,0.033290237318390675
61,23,0.03328595730881917
61,24,0.033283820603759395
61,25,0.03328314124677578
61,26,0.03328344121661754
62,0,1.1781
62,1,0.9424799999999999
62,2,0.7780517499999999
62,3,0.663053125
62,4,0.5825932831250001
62,5,0.5263000951250003
62,6,0.48692084959218773
62,7,0.45937987245609335
62,8,0.4401244296568163
62,9,0.42666769451290465
62,10,0.4172689503846261
62,11,0.4107097512835507
62,12,0.406137237612084
62,13,0.4029544574563757
62,14,0.4007435917909854
62,15,0.39921221224663483
62,16,0.3981556616659434
62,17,0.39743072060479223
62,18,0.39693717399005735
62,19,0.39660490788140645
62,20,0.39638487730093286
62,21,0.39624278380540323
62,22,0.39615464987379573
62,23,0.39610372106116865
62,24,0.39607829758485535
62,25,0.39607021650933383
62,26,0.39607378934647197
63,0,11.9889
63,1,9.59112
63,2,7.917820750000001
63,3,6.747540625000001
63,4,5.9287434106250005
63,5,5.355877438624997
63,6,4.955135704673435
63,7,4.674865760876713
63,8,4.478913313566419
63,9,4.3419712441607246
63,10,4.246325200507403
63,11,4.179575703644915
63,12,4.133043652713347
63,13,4.100654184053148
63,14,4.078155374633326
63,15,4.062571335749631
63,16,4.0518193798557505
63,17,4.044442038488462
63,18,4.039419475901904
63,19,4.036038179643306
63,20,4.033799044936691
63,21,4.032353034682735
63,22,4.031456142343621
63,23,4.030937866802951
63,24,4.030679145566362
63,25,4.030596908760536
63,26,4.030633267653253
64,0,337.6593
64,1,270.12744
64,2,223.00009274999996
64,3,190.039940625
64,4,166.979068130625
64,5,150.844683566625
64,6,139.55806232807345
64,7,131.66444798201644
64,8,126.1455791790338
64,9,122.28869795589571
64,10,119.59489150595061
64,11,117.71493684906443
64,12,116.40439295067927
64,13,115.4921653637274
64,14,114.85850153794843
64,15,114.41958757073633
64,16,114.11676596897928
64,17,113.90898811427576
64,18,113.76753101918425
64,19,113.67229908566026
64,20,113.60923536358216
64,21,113.56850945794622
64,22,113.54324908882936
64,23,113.52865220703382
64,24,113.52136549753469
64,25,113.51904935325463
64,26,113.52007337700958
65,0,0.099
65,1,0.0792
65,2,0.0653375
65,3,0.05566250000000001
65,4,0.048913431250000014
65,5,0.04419342156250003
65,6,0.04089130373437502
65,7,0.03858202582265624
65,8,0.03696762562402345
65,9,0.03583953510757226
65,10,0.03505176188751863
65,11,0.03450211626787014
65,12,0.03411907018678595
65,13,0.03385255849006308
65,14,0.03366753983439147
65,15,0.03353948933085393
65,16,0.033451243406038694
65,17,0.03339079121494598
65,18,0.03334972863964508
65,19,0.03332217609747523
65,20,0.033304021015470364
65,21,0.03329238757070496
65,22,0.033285265516375395
65,23,0.033281250367500625
65,24,0.033279361537986385
65,25,0.033278915043289614
65,26,0.03327943439866692
66,0,21.5127
66,1,17.21016
66,2,14.20761725
66,3,12.107684375
66,4,10.638447094375
66,5,9.610505098375
66,6,8.891420219864067
66,7,8.388508091152026
66,8,8.036893997010615
66,9,7.791167228374292
66,10,7.619541420893981
66,11,7.49976713804471
66,12,7.416270732879298
66,13,7.358151562451084
66,14,7.31778004067958
66,15,7.289816278091308
66,16,7.270523131798761
66,17,7.25728534253723
66,18,7.248272932540248
66,19,7.242205585904145
66,20,7.238187716602585
66,21,7.235593017767997
66,22,7.233983647776485
66,23,7.233053662015465
66,24,7.232589416554175
66,25,7.2324418520741
66,26,7.232507093913738
67,0,7.969500000000001
67,1,6.375600000000001
67,2,5.263291250000001
67,3,4.485359375000001
67,4,3.9410722093750006
67,5,3.560265349375001
67,6,3.293876335476563
67,7,3.1075697254382746
67,8,2.977312318266698
67,9,2.8862814628814135
67,10,2.8227017231901215
67,11,2.7783306704475557
67,12,2.747398960317039
67,13,2.7258683886754937
67,14,2.7109125327037304
67,15,2.700553200491946
67,16,2.693405946563736
67,17,2.688501933503016
67,18,2.685163235815095
67,19,2.6829155533154
67,20,2.6814271111533707
67,21,2.6804658904483176
67,22,2.6798696903227377
67,23,2.679525171884382
67,24,2.679353189544612
67,25,2.679298523445496
67,26,2.6793226926379017
