region,timePeriod,R
8,1,0.94044
8,2,1.034484
8,3,1.0039197
8,4,0.9568977
8,5,0.9095289127499999
8,6,0.8641238817749999
8,7,0.8209283998856248
8,8,0.7798835867212499
8,9,0.7408896484096733
8,10,0.7038452021428625
8,11,0.6686529474587702
8,12,0.6352203000858317
8,13,0.6034592850815401
8,14,0.5732863208274631
8,15,0.5446220047860899
8,16,0.5173909045467855
8,17,0.4915213593194462
8,18,0.4669452913534739
8,19,0.4435980267858002
8,20,0.4214181254465102
8,21,0.40034721917418464
8,22,0.38032985821547544
8,23,0.36131336530470165
8,24,0.34324769703946656
8,25,0.3260853121874932
8,26,0.3097810465781185
9,0,0.0
9,1,0.51204
9,2,0.5632440000000001
9,3,0.5466027
9,4,0.5210007
9,5,0.4952098852499999
9,6,0.47048827402499993
9,7,0.4469696927793749
9,8,0.42462208300874993
9,9,0.403391110088564
9,10,0.38322157426867354
9,11,0.36406049555523984
9,12,0.34585747077747786
9,13,0.32856459723860393
9,14,0.3121363673766738
9,15,0.29652954900784007
9,16,0.28170307155744806
9,17,0.2676179179795756
9,18,0.25423702208059684
9,19,0.24152517097656698
9,20,0.22944891242773865
9,21,0.21797646680635172
9,22,0.20707764346603413
9,23,0.19672376129273242
9,24,0.1868875732280958
9,25,0.177543194566691
9,26,0.16866603483835643
10,0,0.0
10,1,1.097775
10,2,1.2075524999999998
10,3,1.1718748124999998
10,4,1.1169860624999997
10,5,1.0616925079687496
10,6,1.0086912448593746
10,7,0.9582691869597652
10,8,0.9103576032632807
10,9,0.8648400044478423
10,10,0.821598046427609
10,11,0.7805181504365524
10,12,0.7414922429147248
10,13,0.7044176307689886
10,14,0.6691967492305392
10,15,0.6357369117690121
10,16,0.6039500661805616
10,17,0.5737525628715334
10,18,0.5450649347279568
10,19,0.517811687991559
10,20,0.491921103591981
10,21,0.4673250484123819
10,22,0.44395879599176286
10,23,0.4217608561921747
10,24,0.40067281338256594
10,25,0.3806391727134376
10,26,0.3616072140777657
11,0,0.0
11,1,1.6818950000000001
11,2,1.8500845000000001
11,3,1.7954229125
11,4,1.7113281625
11,5,1.6266132137187501
11,6,1.545410271934375
11,7,1.4681589161728905
11,8,1.394753844039531
11,9,1.3250165828888474
11,10,1.258765818402099
11,11,1.195827537180648
11,12,1.1360361617764136
11,13,1.079234353687593
11,14,1.0252726360032134
11,15,0.9740090042030527
11,16,0.9253085539929
11,17,0.879043126293255
11,18,0.8350909699785922
11,19,0.7933364214796625
11,20,0.7536696004056794
11,21,0.7159861203853954
11,22,0.6801868143661257
11,23,0.6461774736478194
11,24,0.6138685999654284
11,25,0.583175169967157
11,26,0.5540164114687991
12,0,0.0
12,1,0.20315
12,2,0.223465
12,3,0.216862625
12,4,0.206705125
12,5,0.19647271343749997
12,6,0.18666450446874996
12,7,0.17733359325078119
12,8,0.16846726068906248
12,9,0.1600439497197324
12,10,0.15204176004351425
12,11,0.1444396732128038
12,12,0.1372176895521636
12,13,0.1303568050745554
12,14,0.12383896482082764
