region,timePeriod,S
5,19,5782.56466285412
5,20,4966.239917995157
5,21,4330.333456819385
5,22,3766.559858594172
5,23,3321.269398166456
5,24,3368.553633890261
5,25,3099.3151745584983
5,26,2878.0238765546897
5,27,2692.067895992729
5,28,2532.9352430576682
5,29,2330.1357694298504
5,30,2158.4768630308854
5,31,2010.1966970484605
5,32,1879.6585452610002
5,33,1762.6012324219719
5,34,1655.8036010863661
5,35,1556.8284852205775
5,36,1464.880746975195
5,37,1416.4342269966323
5,38,1388.0161945649322
5,39,1467.3576946572018
5,40,1398.5795815195197
5,41,1361.064722041476
5,42,1337.6434774492943
5,43,1356.609302545519
5,44,1353.9464027518773
5,45,1335.2607470341177
5,46,1304.5834259475394
5,47,1322.5824064236228
5,48,1279.0338383471435
5,49,1253.0569816662028
5,50,1286.6169371087124
5,51,1296.1198361775175
5,52,1287.824743016289
5,53,1266.202038512699
5,54,1234.6176453164078
5,55,1195.60162782909
5,56,1525.3393102016257
5,57,1507.9461409480712
5,58,1481.4678635501139
5,59,1447.3696038489425
5,60,1407.6482401686399
5,61,1363.789138843728
5,62,1316.9056847857096
5,63,1569.1280148054134
5,64,1457.1410450488352
5,65,1360.2223952209345
5,66,1273.7336180098364
5,67,1195.1920572759816
5,68,1122.7095835822136
5,69,1054.8413654130634
5,70,1333.57023481959
5,71,1191.7122482406198
5,72,1072.8860844081248
5,73,1334.298476675778
5,74,1261.421753035474
5,75,1195.0782616762601
5,76,1132.8274370829085
5,77,1073.7403616077977
5,78,1309.9147639385853
5,79,1200.6961376006243
5,80,1107.3859396298378
5,81,1025.1527887617387
5,82,951.3399644134091
5,83,913.6618526260357
5,84,1164.8374294415053
5,85,1073.739330145288
5,86,994.6356037486112
5,87,923.6742841396118
5,88,880.7709860034284
5,89,1119.9004887662245
5,90,1078.6176625085454
5,91,1037.6391643905677
5,92,920.012264060445
5,93,858.4943492104209
5,94,827.3098072775366
5,95,934.0448857075723
5,96,878.1130758416116
5,97,826.0251445302558
5,98,1044.7527857079504
5,99,933.7441994669917
5,100,840.7425633077315
5,101,795.1990898247702
5,102,771.354073300874
5,103,757.4381072254153
5,104,748.0076770678403
5,105,740.567426911319
5,106,733.9883133538262
5,107,728.372379113893
5,108,723.0040790858183
5,109,717.6100373572347
5,110,712.1215348057558
5,111,706.5320231955338
5,112,911.4117779997962
5,113,893.2167313142319
5,114,871.3491862119564
5,115,846.1955485493816
5,116,1000.5899259090872
5,117,980.0039814309185
5,118,956.7806719278824
5,119,931.1858252690364
5,120,911.9996751856754
5,121,889.6179984962776
5,122,864.9316798875534
5,123,838.5659173213234
5,124,960.1734207937552
5,125,938.9226611798069
5,126,915.9671097547579
5,127,923.8078627387071
5,128,922.6547249955106
5,129,914.9212137265704
5,130,902.3003588205627
5,131,976.8563839258206
5,132,962.3536470152501
5,133,945.2513268080396
5,134,995.6970414154047
5,135,958.009527622487
5,136,923.6824171947933
5,137,891.713833687874
5,138,861.6071430032887
5,139,832.966982341581
5,140,805.507072026966
5,141,727.9989354559107
5,142,801.812325375163
5,143,753.9226303173666
5,144,712.4125270502288
5,145,675.4226595604428
5,146,641.8881944217912
5,147,722.2892527175535
5,148,647.7827998195099
5,149,586.4237998032715
5,150,534.550027053376
5,151,489.8562386484831
5,152,450.5957726985573
5,153,565.1345670742037
5,154,540.28965619537
5,155,628.3291167650251
6,1,1276077.02873501
6,2,949725.3714233347
6,3,707657.5297713985
6,4,541115.3921277815
6,5,415726.69367851294
6,6,321333.4320183497
6,7,250243.33600915293
6,8,196671.96304040216
6,9,156269.4861662254
6,10,125765.28986006457
6,11,99112.5807533482
6,12,78797.11362976194
6,13,67138.1387867943
6,14,58252.97349400849
6,15,51458.62452548489
6,16,44403.359017705385
6,17,40799.347598870976
6,18,37963.227183688905
6,19,35707.7148058465
6,20,32903.42828345628
6,21,30629.83340616774
6,22,29029.437844252225
6,23,27668.22228481409
6,24,26489.92303013055
6,25,25451.121438586462
6,26,24519.020826083073
6,27,23668.81651838217
6,28,23891.53923563189
6,29,23416.04905123933
6,30,22926.92468964402
6,31,22427.49423883236
6,32,21921.988220112566
6,33,21413.500109809087
6,34,20904.290741472334
6,35,20395.99304433472
6,36,20060.703465607407
6,37,19689.361630033683
6,38,19292.86555955559
6,39,18878.7847611426
6,40,18452.76637612757
6,41,18019.000828791384
6,42,17580.580634856506
6,43,17171.62145709024
6,44,16754.66013169072
6,45,16332.798030067444
6,46,15908.199054359879
6,47,15482.429399589866
6,48,15056.602865447572
6,49,14631.491785099475
6,50,14239.461351786927
6,51,13841.726912856797
6,52,13440.391264046215
6,53,13036.862701275208
6,54,12632.134526080972
6,55,12226.884936788447
6,56,12930.052130940787
6,57,12436.67987218717
6,58,11972.641007186752
6,59,11527.823404642868
6,60,11097.78074973804
6,61,10679.04931924715
6,62,10268.94870196682
6,63,9865.38703553177
6,64,9376.663017176883
6,65,8912.017598855202
6,66,8464.92174974855
6,67,8030.651242428407
6,68,7605.616814329531
6,69,7187.0232670782
6,70,6772.625976048626
6,71,6526.519468588058
6,72,6365.620278804072
6,73,6250.504607134411
6,74,6160.296219326785
6,75,6083.910023785322
6,76,6015.423286890589
6,77,5951.643146582981
6,78,7307.31742137848
6,79,7310.32356180221
6,80,7021.509014589636
6,81,6721.39792050803
6,82,6411.722522778128
6,83,6094.399626771139
6,84,5770.790268654159
6,85,5659.018530377164
6,86,5493.074771602606
6,87,5372.987955791086
6,88,5283.485238967313
6,89,5210.864592497306
6,90,5147.82112804008
6,91,6315.623394245594
6,92,6181.125750913914
