region,timePeriod,I
2,82,0.2884049862489118
2,83,0.3926156251916784
2,84,0.0
2,85,0.08704786005853346
2,86,0.14960186744282383
2,87,0.19414613265628583
2,88,0.2254083659737665
2,89,0.2468847318283977
2,90,0.33719963810403736
2,91,0.0
2,92,0.07557864445500444
2,93,0.12989185244951068
2,94,0.16856773989119123
2,95,0.2476301593646591
2,96,0.26609787492947323
2,97,0.3469262370435261
2,98,0.0
2,99,0.06560096490635156
2,100,0.13294676529135357
2,101,0.16124700040910023
2,102,0.2305732740707893
2,103,0.30193662362475415
2,104,0.3754351176561189
2,105,0.0
2,106,0.05692556491523488
2,107,0.09896385503412736
2,108,0.12780999068608537
2,109,0.18741843280620332
2,110,0.24877155317380298
2,111,0.31195379674497636
2,112,0.0
2,113,0.049427058948665094
2,114,0.10017024403956888
2,115,0.1523531881297368
2,116,0.20605017520102864
2,117,0.2613425745401583
2,118,0.31831720355447735
2,119,0.0
2,120,0.04289927840669694
2,121,0.08693893630306868
2,122,0.1322329006051359
2,123,0.17884451616408617
2,124,0.22684364420311592
2,125,0.2763050679898418
2,126,0.0
2,127,0.037245734737667596
2,128,0.06401137480011782
2,129,0.08308369940482843
2,130,0.12206851416937664
2,131,0.16219634817493406
2,132,0.20352194103192567
2,133,16.04987144045066
2,134,16.836569994921618
2,135,17.659585067279
2,136,18.518760400169313
2,137,19.416237503185663
2,138,20.354124540624806
2,139,21.334552668794984
2,140,28.05640004748782
2,141,29.39623401280923
2,142,30.800431367764347
2,143,32.26822558201949
2,144,33.803040623205945
2,145,35.4082215210976
2,146,37.08729853008746
2,147,39.9278808430341
2,148,41.816669025380676
2,149,41.29514156491016
2,150,40.03049365269739
2,151,38.67201475265106
2,152,37.44786358021779
2,153,36.412722478909025
2,154,195.86912538552062
2,155,144.75798733942
3,1,4365.75572145791
3,2,2086.831234856881
3,3,1086.3831949156229
3,4,585.701301846964
3,5,330.6595029407569
3,6,196.89826809733606
3,7,124.02854222881614
3,8,82.46012112291088
3,9,57.50550715166482
3,10,41.73572230173735
3,11,56.41749925078048
3,12,70.0742344360607
3,13,83.1355138586739
3,14,362.85073866913035
3,15,397.05689555222926
3,16,433.23858216157896
3,17,471.6081205905467
3,18,512.4867112533051
3,19,556.192319139467
3,20,603.036075311874
3,21,875.519840535408
3,22,947.3668330950144
3,23,1024.7479589143047
3,24,1108.0301437331946
3,25,1197.7228593652835
3,26,1070.4464244286412
3,27,512.286547490485
3,28,467.64247021460574
3,29,224.46538920747977
3,30,243.6092423535619
3,31,264.4718070676926
3,32,287.03671260799257
3,33,311.41683520717237
3,34,337.73813207038904
3,35,533.2521679486058
3,36,563.4204669117914
3,37,609.8006828022283
3,38,659.7689336536662
3,39,713.6180593903318
3,40,771.6623646985335
3,41,834.2420575532291
3,42,959.1289380362354
3,43,642.257356669961
3,44,694.1453004460296
3,45,750.3344986894834
3,46,810.9763884348537
3,47,782.9952911223176
3,48,759.1968602964358
3,49,716.1362299794567
3,50,773.9005090487956
3,51,755.4828926710312
3,52,738.0183146232123
3,53,726.7682930311178
3,54,719.3467790594347
3,55,713.8206440178866
3,56,786.3618990761222
3,57,741.8286820806613
3,58,718.5181928552879
3,59,705.8433246384922
3,60,698.0700233852242
3,61,692.4930671356582
3,62,424.6636188417633
3,63,413.39902110536764
3,64,447.1077292053923
3,65,483.5355042494779
3,66,522.8936172036015
3,67,565.3945469407894
3,68,611.2710931254744
3,69,660.7783373376777
3,70,578.1091753393913
3,71,515.2973312957471
3,72,556.9416457919109
3,73,601.9822881612499
3,74,650.6169940833778
3,75,545.6618889446972
3,76,589.7207922811948
3,77,501.280815544547
3,78,541.8237770774698
3,79,585.5667657671517
3,80,593.270497655635
3,81,454.20991095730216
3,82,490.9304279283562
3,83,530.6893012997709
3,84,345.2054147250903
3,85,373.2805382350772
3,86,403.56507389775146
3,87,436.32690307415237
3,88,471.73333774097887
3,89,509.9733045820033
3,90,551.2556045817755
3,91,369.18036971904246
3,92,399.12508681642015
3,93,431.41380898404844
3,94,466.32570536463106
3,95,470.84807395941584
3,96,508.92114397056855
3,97,550.0417198206583
3,98,310.8284060571578
3,99,336.0335877050029
3,100,363.24887273815534
3,101,392.69867788200037
3,102,424.5329541347966
3,103,449.8248157722015
3,104,486.2245815040868
3,105,242.96830095578085
3,106,262.7676914660348
3,107,284.1074893735935
3,108,307.23058927776697
3,109,332.2482493002817
3,110,359.28625061832946
3,111,388.48921850019565
3,112,295.8394124504433
3,113,319.930325150395
3,114,345.9153180565633
3,115,373.9955238012914
3,116,404.3196072511145
3,117,437.0525036979022
3,118,472.3774263512357
3,119,330.44448488423643
3,120,357.16339597332615
3,121,386.0114821201268
3,122,417.1828298784531
3,123,418.57105477193676
3,124,415.9624572916076
3,125,383.3491236975036
3,126,316.1962159542489
3,127,341.7777342832317
3,128,369.3849680538253
3,129,399.21533269550986
3,130,400.03054142794974
3,131,397.2179660234676
3,132,394.3883400162198
3,133,265.60163060845053
3,134,287.10108933942934
3,135,310.3191087011197
3,136,335.42483798304113
3,137,362.54949634564684
3,138,391.83969838725193
3,139,384.9809551855839
3,140,318.62490826048014
3,141,344.35405577181643
3,142,315.8944328549297
3,143,341.40204916484504
3,144,368.97841135332766
3,145,365.9640841613989
3,146,361.0662318463731
3,147,298.41845815347443
3,148,322.52028753511854
3,149,339.1751323566373
3,150,343.7998295048103
3,151,344.4696476494647
3,152,343.6318731345946
3,153,342.18300159877424
3,154,47.419261732450636
3,155,22.885741642490185
4,1,680.005379942937
4,2,411.40325486547687
4,3,249.98151762149985
4,4,152.04627062262966
4,5,92.602895647607
4,6,56.49447920077511
4,7,34.53951853417858
4,8,21.17432257748853
4,9,13.026189088508263
4,10,8.04962082482187
4,11,5.003323113958563
4,12,3.3736373611660513
4,13,2.289123276123438
4,14,0.0
4,15,0.05895310538046682
4,16,0.08850134010656868
4,17,0.0966969551500163
4,18,0.09638446695917828
4,19,0.09211769338898669
4,20,0.08635931198271717
4,21,0.027618992665693877
4,22,0.04418533017624333
4,23,0.0534113011654877
4,24,0.05813952726264346
4,25,0.05736456974427262
4,26,0.05599501021039028
4,27,0.054396637049118
4,28,0.0
4,29,0.019258012248376203
4,30,0.030376972103036103
4,31,0.03661873871434441
4,32,0.03994681624012927
4,33,0.04154165831029797
4,34,0.04211176956166481
4,35,0.0
4,36,0.016245003511499736
4,37,0.025728158693626792
4,38,0.031132296450815514
4,39,0.03407903360009322
4,40,0.03554832921769495
4,41,0.03613217322173182
4,42,0.0018734985070534345
4,43,0.015171332248366002
4,44,0.02366125867351554
4,45,0.027792315838080187
4,46,0.03135451265032101
4,47,0.03191034989256163
4,48,0.03351858585033304
4,49,0.0
4,50,0.012177825086283163
4,51,0.019301459875455118
4,52,0.023372395819573934
4,53,0.025601270548874105
4,54,0.02672041971884052
4,55,0.02717280522359914
4,56,0.0
4,57,0.010571019875057255
4,58,0.017262396454097422
4,59,0.020596111449445936
4,60,0.0224099528329243
4,61,0.02330837092923288
4,62,0.024775738347950264
4,63,0.0
4,64,0.009176978275737577
4,65,0.014545490830322437
4,66,0.01761364087790608
4,67,0.019293648731680296
4,68,0.020137347580510324
4,69,0.02047853006400085
4,70,0.0010746842318827244
4,71,0.008617193113404944
4,72,0.013021108169146377
4,73,0.015529360875707955
4,74,0.017639259587002347
4,75,0.018020393922573364
4,76,0.018968967205697303
4,77,0.0
4,78,0.006916483997703319
4,79,0.01096262032909408
4,80,0.013275027577869438
4,81,0.014541223072202002
4,82,0.015177109913191135
4,83,0.015434259712781019
4,84,0.0
4,85,0.0060045845530365535
4,86,0.009517250482978495
4,87,0.011524764149474587
4,88,0.012624002440310873
4,89,0.013176036886349513
4,90,0.014031719847236382
4,91,0.0014131807877311036
4,92,0.006135643799968784
4,93,0.008820636057347358
4,94,0.010766312210333848
4,95,0.011936741149306247
4,96,0.012602906262868205
4,97,0.012941747125170572
4,98,0.0
4,99,0.004525455560485123
4,100,0.007390075773940276
4,101,0.00881729809124026
4,102,0.009593863667900802
4,103,0.009978529833381128
4,104,0.010127795942870194
4,105,0.0
4,106,0.003928837162687566
4,107,0.0064157840191535025
4,108,0.00796278386246167
4,109,0.008897518618630838
4,110,0.00943394587867481
4,111,0.009258925853782194
4,112,0.0013520854833714094
4,113,0.004228795910603367
4,114,0.005900989249858383
4,115,0.006845845742869619
4,116,0.007351992037009408
4,117,0.007946920612734491
4,118,0.007891052887058984
4,119,0.0
4,120,0.0029610887290610448
4,121,0.0046933220725337505
4,122,0.005683309732195776
4,123,0.006225392786834202
4,124,0.006497627489097564
4,125,0.00691960345891089
4,126,0.0
4,127,0.0025706636483725305
4,128,0.004197890275421237
4,129,0.005210104953959205
4,130,0.00582171130017281
4,131,0.006172702051546572
4,132,0.006354477135744948
4,133,0.0
4,134,0.0022316873749121083
4,135,0.0036443670117678626
4,136,0.004523124676617882
4,137,0.004836984492662339
4,138,0.005217038100260914
4,139,0.005424057412345529
4,140,0.0007430409145902529
4,141,0.0024226502866844424
4,142,0.003480703337159298
4,143,0.0041336511266285274
4,144,0.004324401060174444
4,145,0.004403336060934602
4,146,0.004626723504716516
4,147,0.0
4,148,0.0016820016462138878
4,149,0.0026659856021847258
4,150,0.0032283404881037303
4,151,0.0035362657150944
4,152,0.003690905662041866
4,153,0.0037534406967431404
4,154,0.0
