334.86,400.41,556.85,360.97,248.25,103.77,512.62,138.12,292.15,379.53,0,369.45,150.93,378.92,393.43,632.73,342.16,522.28,470.53,358.56,149.39,547.93,386.98,177.64,106.51,264.51,159.86,215.07,547.55,225.65,507.92,430.18,406.31,293.02,107.14,449.97,337.91,499.1,415.76,189.93,308.44,196.39,94.07,41.57,411.96,574.11,210.26,294.52,284.65,174.21,259.74,209.43,227.3,362.02,617.86,188.22,303.42,365.88,203.13,268.45,382.72,415.07,365.27,320.06,476.8,553.16,534.31
57.26,36.86,204.15,45.32,199.81,360.3,159.93,252.18,121.11,69.49,369.45,0,258.42,78.21,59.62,280.6,123.17,188.7,118.4,55.62,282.32,195.8,35.48,231.31,320.24,136.52,252.52,167.17,195.42,219.84,155.79,78.05,61.55,123.37,267.44,97.84,88.67,146.97,63.63,202.6,93,272.49,386.7,366.03,69.64,221.98,228.72,161.79,208.43,316.6,170.32,185.67,195.86,97.28,265.73,231.88,164.88,93.98,242.02,113.35,38.2,83.81,28.77,146.36,134.34,201.03,182.18
223.65,288.81,445.64,249.76,179.56,140.56,401.52,28.99,180.91,267.88,150.93,258.42,0,267.89,271.54,521.7,220.27,411.25,359.5,247.53,79.6,436.9,275.95,31.04,101.82,152.86,51.25,103.02,436.52,143.72,396.9,319.15,295.28,150.14,48.67,338.94,226.26,388.07,304.73,58.47,197.41,198.3,199.76,147.26,300.55,463.08,75.52,147.92,175.29,140.12,148.71,98.4,80.69,250.99,506.83,60.65,156.82,243.99,95.62,150.77,271.69,304.04,254.24,194.49,365.77,442.13,423.28
74.08,107.73,214.95,109.48,209.27,369.76,170.72,261.64,94.61,128.41,378.92,78.21,267.89,0,133.64,290.68,162.76,155.9,128.48,43.64,291,205.88,90.7,239.99,328.92,116.83,261.2,175.85,205.5,228.52,165.88,82.24,39.93,132.05,276.12,107.92,50.74,157.05,94.13,211.28,100.82,281.17,395.38,374.71,143.67,232.06,237.4,170.46,217.11,325.28,179,188.86,204.54,127.82,275.81,240.56,173.56,168,250.7,122.03,60.74,48.69,92.06,183.37,110.42,211.11,192.26
81.37,47.66,253.1,52.16,155.58,340.14,208.88,285.36,154.29,46.57,393.43,59.62,271.54,133.64,0,330.23,68.2,238.33,168.03,114.74,275.34,245.43,85.12,244.42,328.74,170.77,261.01,201.42,245.06,185.05,205.43,127.68,111.57,157.62,301.69,147.47,124.97,196.6,113.26,236.85,113.97,231.37,351.97,380.39,33.12,271.62,227.59,139.29,198.27,281.87,204.57,219.92,204.36,80.16,315.36,266.13,124.07,39,203.94,147.6,87.83,133.45,58.17,91.38,183.98,250.66,231.82
320.54,306.81,147.97,319.45,463.09,623.58,165.75,515.45,372.76,348.49,632.73,280.6,521.7,290.68,330.23,0,393.32,257.83,174.15,321.52,546.13,210.29,276.44,495.12,584.05,396.19,516.33,430.98,130.37,483.65,142.82,213.57,277.54,387.18,531.25,192.52,330.11,198.32,241.66,466.41,356.81,536.3,650.51,629.84,339.79,69.1,492.53,425.6,472.24,580.41,434.13,449.48,459.67,372.96,56.36,495.69,428.69,364.12,505.83,377.16,269.68,250.62,302.19,416.5,222.02,96.41,130.76
90.29,111.21,316.66,83.45,104.31,288.87,272.43,245.14,137.89,73.67,342.16,123.17,220.27,162.76,68.2,393.32,0,301.26,230.96,133.5,223,308.36,148.05,192.09,276.4,153.54,208.68,170.31,307.99,132.71,268.36,190.61,174.5,113.81,264.61,210.4,134.55,259.53,176.19,205.74,80.05,179.04,299.63,328.05,97.31,334.54,175.25,86.95,145.93,229.54,187.35,193.31,152.02,44.65,378.29,235.02,71.73,40.75,151.61,130.38,150.76,196.38,113.33,39.04,246.91,313.59,294.74
217.44,214.91,123.34,227.54,352.63,513.12,92.04,405,237.97,256.59,522.28,188.7,411.25,155.9,238.33,257.83,301.26,0,91.45,186.74,436.07,79.7,184.15,385.06,474,261.9,406.27,320.93,172.41,373.6,123.07,106.18,148.57,277.13,421.2,91.21,195.82,54.85,149.37,356.36,245.9,426.24,540.45,519.78,247.5,198.97,382.48,315.54,362.19,470.35,324.08,333.93,349.62,272.9,242.72,385.63,318.64,271.83,395.77,267.11,158.85,116.34,209.9,324.21,60.54,178.02,150.05
158.34,144.61,91.43,157.24,300.89,461.37,52.86,353.25,210.56,186.29,470.53,118.4,359.5,128.48,168.03,174.15,230.96,91.45,0,159.32,383.62,92.66,113.93,332.62,421.55,233.69,353.82,268.48,88.5,321.15,51.03,51.07,115.04,224.68,368.75,30.02,167.6,40.86,79.16,303.91,194.3,373.79,488,467.33,177.29,115.06,330.03,263.09,309.74,417.91,271.63,286.98,297.17,210.45,158.81,333.19,266.19,201.62,343.33,214.66,107.18,88.12,139.69,254,59.16,94.11,75.26
41.65,83.97,242.78,64.29,188.92,349.41,198.55,241.28,86.16,91.47,358.56,55.62,247.53,43.64,114.74,321.52,133.5,186.74,159.32,0,272.28,236.72,76.44,221.27,310.21,108.3,242.48,157.14,236.35,209.81,196.72,113.09,51.54,113.34,257.41,138.76,41.02,187.89,99.1,192.57,82.96,262.45,376.66,355.99,124.72,262.91,218.69,151.75,198.4,306.56,160.29,175.64,185.83,97.77,306.65,221.84,154.85,142.15,231.98,103.32,47.78,79.53,59.47,165.51,141.26,241.95,223.11
247.49,313.03,469.47,273.59,128.23,134.9,425.24,69.05,212.78,292.15,149.39,282.32,79.6,291,275.34,546.13,223,436.07,383.62,272.28,0,460.38,299.43,95.24,49.4,215.08,64.67,166.82,460,104.36,420.38,342.63,318.76,172.13,76.26,362.42,256.57,411.55,328.21,151.97,220.89,80.03,156.91,147.32,304.72,486.56,60.77,153.98,134.21,87.7,211.86,171.47,124.81,270.88,530.31,135.61,162.88,248.15,71.61,191.3,295.17,327.52,277.72,202.34,389.25,465.61,446.76
235.74,222.01,63.98,234.64,378.28,538.77,47.27,430.65,287.96,263.69,547.93,195.8,436.9,205.88,245.43,210.29,308.36,79.7,92.66,236.72,460.38,0,190.91,409.59,498.52,310.66,430.8,343.07,125.13,398.12,80.56,128.04,192.01,301.65,445.72,106.99,244.58,83.31,156.13,380.88,271.28,450.77,564.98,544.31,254.26,151.69,407,340.07,386.71,494.88,348.6,363.95,374.14,287.43,195.44,410.16,343.16,278.59,420.3,291.63,184.15,165.09,216.66,330.97,112.42,126.84,104.24
74.79,61.69,199.78,73.7,217.34,377.83,155.55,269.7,138.64,103.38,386.98,35.48,275.95,90.7,85.12,276.44,148.05,184.15,113.93,76.44,299.43,190.91,0,248.9,337.83,154.11,270.11,182.13,190.18,237.43,150.55,72.46,56.71,140.96,285.03,92.6,106.26,141.73,49.8,220.19,110.58,290.08,404.29,383.62,94.16,216.74,246.31,179.37,226.02,334.19,187.91,203.26,213.45,126.73,260.49,249.47,182.47,118.49,259.61,130.94,32.37,77.98,56.56,170.87,129.1,195.79,176.94
196.48,262.02,418.46,222.58,152.06,168.49,374.23,55.06,153.76,241.14,177.64,231.31,31.04,239.99,244.42,495.12,192.09,385.06,332.62,221.27,95.24,409.59,248.9,0,112.27,125.88,44.55,76.59,409.71,116.71,370.09,292.34,268.47,123.16,76.63,312.13,199.28,361.26,277.92,46.01,170.6,171.29,219.79,175.74,273.57,436.27,67.21,120.94,148.28,150.57,122.65,79.51,53.71,224.18,480.02,75.23,129.84,217.01,102.72,123.79,244.88,277.23,227.44,167.51,338.96,415.32,396.47
285.41,350.95,507.39,311.52,197.49,79.53,463.16,93.24,250.7,330.07,106.51,320.24,101.82,328.92,328.74,584.05,276.4,474,421.55,310.21,49.4,498.52,337.83,112.27,0,225.96,81.87,176.03,498.59,175.06,458.96,381.21,357.34,203.57,70.31,401,295.15,450.13,366.79,151.38,259.47,117.43,156.1,104.18,355,525.15,91.75,202.36,226.99,86.88,221.18,170.88,142,313.05,568.89,149.66,211.26,298.43,124.72,229.88,333.76,366.1,316.31,248.93,427.83,504.19,485.35
101.69,167.23,319.53,127.79,138.62,255.36,275.31,147.23,29.9,146.35,264.51,136.52,152.86,116.83,170.77,396.19,153.54,261.9,233.69,108.3,215.08,310.66,154.11,125.88,225.96,0,164.88,59.66,311.49,157.83,271.86,188.23,145.91,59.37,161.58,213.9,75.54,263.04,182.96,96.74,75.64,210.47,312.67,260.17,179.16,338.05,166.71,99.77,146.42,254.59,64.46,79.81,107.05,129.22,381.8,126.02,102.87,172.81,180.01,35.65,145.9,154.67,132.47,139.14,216.4,317.1,298.25
217.69,283.23,439.67,243.79,129.22,167.22,395.44,81.78,182.98,262.35,159.86,252.52,51.25,261.2,261.01,516.33,208.68,406.27,353.82,242.48,64.67,430.8,270.11,44.55,81.87,164.88,0,116.02,430.61,103.53,390.98,313.24,289.37,135.59,86.13,333.03,227.17,382.16,298.81,88.06,191.5,85.82,189.2,184.71,287.02,457.17,45.52,134.39,135.09,119.98,161.07,150.15,74.03,245.07,500.92,102.06,143.29,230.46,72.5,161.9,265.78,298.13,248.33,180.95,359.85,436.22,417.37
132.34,197.88,354.32,158.45,130.28,205.92,310.1,97.79,89.63,177.01,215.07,167.17,103.02,175.85,201.42,430.98,170.31,320.93,268.48,157.14,166.82,343.07,182.13,76.59,176.03,59.66,116.02,0,342.7,124.71,303.07,225.33,201.46,88.16,112.86,245.12,133.06,294.25,210.9,48.02,103.59,179.29,263.95,211.45,207.1,369.26,132.03,97.31,136.99,222.05,54.88,38.99,58.19,157.16,413.01,77.3,106.21,193.38,148.82,63.59,177.87,210.22,160.42,143.87,271.94,348.31,329.46
235.36,221.63,88.4,234.27,377.91,538.4,80.58,430.27,287.58,263.31,547.55,195.42,436.52,205.5,245.06,130.37,307.99,172.41,88.5,236.35,460,125.13,190.18,409.71,498.59,311.49,430.61,342.7,0,398.35,57.51,128.08,191.97,301.26,445.95,107.22,244.8,113.01,156.35,381.1,271.5,450.99,565.2,544.53,254.48,72.44,407.22,340.29,386.93,495.1,348.83,364.17,374.37,287.65,114.88,410.38,343.38,278.82,420.52,291.85,184.37,165.32,216.88,331.2,136.71,50.18,49.1
185.01,228.07,407,211.12,37.94,172.36,362.77,172.08,150.3,211.54,225.65,219.84,143.72,228.52,185.05,483.65,132.71,373.6,321.15,209.81,104.36,398.12,237.43,116.71,175.06,157.83,103.53,124.71,398.35,0,357.38,280.19,256.43,106.48,192.78,299.43,193.58,348.56,265.22,169.14,157.9,63.27,183.87,212.28,214.68,423.57,48.57,87.49,72.81,113.77,170.83,159.9,84.61,180.84,467.32,191.38,96.56,158.12,35.84,128.3,232.18,264.53,214.73,112.3,326.26,402.62,383.77
195.73,182,66.06,194.64,338.28,498.77,36.28,390.65,247.95,223.69,507.92,155.79,396.9,165.88,205.43,142.82,268.36,123.07,51.03,196.72,420.38,80.56,150.55,370.09,458.96,271.86,390.98,303.07,57.51,357.38,0,88.45,152.34,261.63,405.98,67.25,204.84,72.51,116.39,341.14,231.54,411.03,525.24,504.57,214.52,83.9,367.26,300.33,346.97,455.14,308.86,324.21,334.4,247.69,127.65,370.42,303.42,238.85,380.56,251.89,144.41,125.35,176.92,291.23,96.75,62.95,44.1
117.99,104.26,136.91,116.9,260.54,421.03,92.69,312.9,164.32,145.94,430.18,78.05,319.15,82.24,127.68,213.57,190.61,106.18,51.07,113.09,342.63,128.04,72.46,292.34,381.21,188.23,313.24,225.33,128.08,280.19,88.45,0,74.08,183.88,327.79,30.49,121.4,79.62,38.19,262.94,153.34,332.83,447.04,426.37,136.32,154.63,289.06,222.13,268.77,376.94,230.67,246.01,256.21,169.49,198.38,292.22,225.22,160.66,302.36,173.69,66.21,41.92,98.72,213.04,60.01,133.68,114.83
80.28,88.14,200.89,92.37,236.67,397.16,156.66,289.03,122.01,129.83,406.31,61.55,295.28,39.93,111.57,277.54,174.5,148.57,115.04,51.54,318.76,192.01,56.71,268.47,357.34,145.91,289.37,201.46,191.97,256.43,152.34,74.08,0,160.02,304.03,94.38,78.64,143.51,59.82,239.18,128.72,309.07,423.28,402.61,120.13,218.53,265.3,198.37,245.01,353.18,206.91,216.76,232.44,147.02,262.27,268.46,201.46,144.46,278.6,149.93,30.97,42.7,75.1,196.84,101.42,197.57,178.73
88.54,154.09,310.53,114.65,90.04,264.34,266.3,175.01,53.83,133.21,293.02,123.37,150.14,132.05,157.62,387.18,113.81,277.13,224.68,113.34,172.13,301.65,140.96,123.16,203.57,59.37,135.59,88.16,301.26,106.48,261.63,183.88,160.02,0,190.64,203.67,97.82,252.81,169.46,125.8,62.1,159.12,273.33,289.22,165.66,327.82,115.36,48.42,95.07,203.23,93.52,108.87,78.8,115.72,371.57,155.08,51.52,137.29,128.65,32.55,136.43,168.78,118.98,87.79,230.5,306.87,288.02
232.61,298.16,454.6,258.72,224.58,97.99,410.37,35.87,189.9,277.28,107.14,267.44,48.67,276.12,301.69,531.25,264.61,421.2,368.75,257.41,76.26,445.72,285.03,76.63,70.31,161.58,86.13,112.86,445.95,192.78,405.98,327.79,304.03,190.64,0,354.76,242.7,403.89,320.54,94.72,213.23,181.59,151.08,98.58,316.74,478.9,115.05,198.9,229.76,127.92,164.52,114.22,131.67,266.8,522.65,93,207.8,294.97,193.58,173.23,287.51,319.86,270.06,245.47,381.58,457.95,439.1
137.78,124.05,115.87,136.69,280.33,440.82,71.64,332.69,190,165.73,449.97,97.84,338.94,107.92,147.47,192.52,210.4,91.21,30.02,138.76,362.42,106.99,92.6,312.13,401,213.9,333.03,245.12,107.22,299.43,67.25,30.49,94.38,203.67,354.76,0,148.39,57.84,59.94,284.7,175.09,352.54,468.79,448.12,158.08,132.85,310.82,243.88,290.53,398.69,252.42,267.76,277.96,191.24,176.6,313.97,246.98,182.41,324.11,195.44,87.97,68.54,120.48,234.79,37.47,111.9,93.05
53.85,119.59,253.45,81.99,174.47,328.76,209.22,220.63,51.8,100.55,337.91,88.67,226.26,50.74,124.97,330.11,134.55,195.82,167.6,41.02,256.57,244.58,106.26,199.28,295.15,75.54,227.17,133.06,244.8,193.58,204.84,121.4,78.64,97.82,242.7,148.39,0,195.3,132.38,170.04,66.19,246.69,360.74,333.47,133.3,270.31,202.77,135.83,182.48,290.65,137.77,146,169.91,98.9,314.06,199.32,138.93,142.49,216.06,87.4,78.17,86.94,84.68,148.73,148.67,249.36,230.51
186.91,173.18,86.53,185.82,329.46,489.95,47.96,381.82,239.13,214.86,499.1,146.97,388.07,157.05,196.6,198.32,259.53,54.85,40.86,187.89,411.55,83.31,141.73,361.26,450.13,263.04,382.16,294.25,113.01,348.56,72.51,79.62,143.51,252.81,403.89,57.84,195.3,0,107.32,332.07,222.46,401.67,516.16,495.49,205.45,139.28,358.19,291.25,337.9,446.07,299.79,315.14,325.33,238.61,183.03,361.34,294.35,229.78,371.48,242.82,135.34,109.61,167.85,282.16,60.13,118.33,99.48
103.57,89.84,165,102.47,246.12,406.6,120.77,298.48,167.41,131.52,415.76,63.63,304.73,94.13,113.26,241.66,176.19,149.37,79.16,99.1,328.21,156.13,49.8,277.92,366.79,182.96,298.81,210.9,156.35,265.22,116.39,38.19,59.82,169.46,320.54,59.94,132.38,107.32,0,249.1,139.5,318.33,433.2,412.53,122.48,182.19,275.22,208.29,254.93,363.1,216.82,232.17,242.36,155.65,225.94,278.38,211.38,146.81,288.52,159.85,52.37,53.52,84.88,199.19,94.55,161.24,142.39
167.77,233.31,389.75,193.88,165.71,180.78,345.53,72.66,125.06,212.44,189.93,202.6,58.47,211.28,236.85,466.41,205.74,356.36,303.91,192.57,151.97,380.88,220.19,46.01,151.38,96.74,88.06,48.02,381.1,169.14,341.14,262.94,239.18,125.8,94.72,284.7,170.04,332.07,249.1,0,140.06,225.35,238.93,186.43,243.58,405.73,111.2,133.78,173.47,197.51,91.36,42.92,100.09,193.64,449.48,52.28,142.68,229.85,190.72,100.07,214.34,246.69,196.9,180.35,308.42,384.78,365.93
58.17,110.43,280.15,71,138.8,299.29,235.92,191.16,59.94,89.55,308.44,93,197.41,100.82,113.97,356.81,80.05,245.9,194.3,82.96,220.89,271.28,110.58,170.6,259.47,75.64,191.5,103.59,271.5,157.9,231.54,153.34,128.72,62.1,213.23,175.09,66.19,222.46,139.5,140.06,0,211.01,324.18,303.5,120.32,295.2,166.2,99.26,145.91,254.08,107.8,123.15,133.34,53.57,338.95,169.36,102.36,113.7,179.5,50.83,103.81,135.31,83.77,83.39,197.04,274.25,255.4
237.66,274.39,459.64,263.76,84.26,143.1,415.41,198.66,202.95,257.86,196.39,272.49,198.3,281.17,231.37,536.3,179.04,426.24,373.79,262.45,80.03,450.77,290.08,171.29,117.43,210.47,85.82,179.29,450.99,63.27,411.03,332.83,309.07,159.12,181.59,352.54,246.69,401.67,318.33,225.35,211.01,0,154.07,182.49,260.93,476.68,56.56,133.74,129.03,76.17,227.05,216.12,140.83,227.09,520.43,247.6,142.81,204.37,41.32,181.41,285.29,317.64,267.84,158.55,379.37,455.73,436.88
351.87,394.99,573.85,377.97,204.86,99.08,529.62,186.95,317.16,378.46,94.07,386.7,199.76,395.38,351.97,650.51,299.63,540.45,488,376.66,156.91,564.98,404.29,219.79,156.1,312.67,189.2,263.95,565.2,183.87,525.24,447.04,423.28,273.33,151.08,468.79,360.74,516.16,433.2,238.93,324.18,154.07,0,81.07,380.73,590.34,195.9,253.54,242.94,141.32,322.62,260.03,249.99,346.89,634.09,238.82,262.61,324.17,161.42,295.08,398.95,431.3,381.5,278.35,493.03,569.39,550.54
331.2,396.74,553.18,357.3,233.28,100.11,508.95,134.45,288.48,375.86,41.57,366.03,147.26,374.71,380.39,629.84,328.05,519.78,467.33,355.99,147.32,544.31,383.62,175.74,104.18,260.17,184.71,211.45,544.53,212.28,504.57,426.37,402.61,289.22,98.58,448.12,333.47,495.49,412.53,186.43,303.5,182.49,81.07,0,407.96,571.02,207.55,281.98,270.52,159.34,270.12,205.11,225.31,358.56,614.23,185.84,298.56,352.77,190.37,264.49,379.17,410.56,362.15,307.08,473.76,549.37,530.71
90.69,57.68,263.13,61.48,184.59,369.15,218.91,294.68,163.61,65.05,411.96,69.64,300.55,143.67,33.12,339.79,97.31,247.5,177.29,124.72,304.72,254.26,94.16,273.57,355,179.16,287.02,207.1,254.48,214.68,214.52,136.32,120.13,165.66,316.74,158.08,133.3,205.45,122.48,243.58,120.32,260.93,380.73,407.96,0,280.37,256.74,168.44,227.42,311.02,219.03,227.6,233.51,109.31,324.12,273.81,153.22,68.15,233.09,155.28,96.59,142.2,66.92,120.53,192.74,259.42,240.57
261.92,248.19,89.35,260.83,404.47,564.96,107.14,456.83,314.14,289.87,574.11,221.98,463.08,232.06,271.62,69.1,334.54,198.97,115.06,262.91,486.56,151.69,216.74,436.27,525.15,338.05,457.17,369.26,72.44,423.57,83.9,154.63,218.53,327.82,478.9,132.85,270.31,139.28,182.19,405.73,295.2,476.68,590.34,571.02,280.37,0,433.71,366.78,411.28,519.3,381.19,390.66,400.86,314.14,54.81,436.87,369.87,305.3,447.01,318.34,210.86,191.81,243.37,357.69,163.2,37.59,71.94
193.89,259.43,415.87,220,85.24,184.32,371.65,100.25,159.18,238.56,210.26,228.72,75.52,237.4,227.59,492.53,175.25,382.48,330.03,218.69,60.77,407,246.31,67.21,91.75,166.71,45.52,132.03,407.22,48.57,367.26,289.06,265.3,115.36,115.05,310.82,202.77,358.19,275.22,111.2,166.2,56.56,195.9,207.55,256.74,433.71,0,100.48,80.63,96.36,190.85,167.8,92.51,220.97,476.81,126.17,109.38,198.92,36.89,137.8,241.67,274.02,224.22,149.41,335.75,412.11,393.26
126.96,182.31,348.94,153.06,57.41,241.97,304.71,172.79,92.25,165.78,294.52,161.79,147.92,170.46,139.29,425.6,86.95,315.54,263.09,151.75,153.98,340.07,179.37,120.94,202.36,99.77,134.39,97.31,340.29,87.49,300.33,222.13,198.37,48.42,198.9,243.88,135.83,291.25,208.29,133.78,99.26,133.74,253.54,281.98,168.44,366.78,100.48,0,69.28,182.5,140.5,121.17,79.88,135,409.81,162.87,20.71,112.28,105.53,70.79,174.67,207.02,157.22,62.77,268.75,345.11,326.26
173.6,239.14,395.58,199.71,44.9,231.36,351.36,203.64,138.89,218.27,284.65,208.43,175.29,217.11,198.27,472.24,145.93,362.19,309.74,198.4,134.21,386.71,226.02,148.28,226.99,146.42,135.09,136.99,386.93,72.81,346.97,268.77,245.01,95.07,229.76,290.53,182.48,337.9,254.93,173.47,145.91,129.03,242.94,270.52,227.42,411.28,80.63,69.28,0,172,187.14,160.09,116.67,192.47,455.03,201.79,78.18,169.74,97.97,116.01,219.89,252.24,202.44,120.24,313.96,390.33,371.48
281.77,324.89,503.75,307.88,134.76,120.01,459.52,139.74,247.06,308.36,174.21,316.6,140.12,325.28,281.87,580.41,229.54,470.35,417.91,306.56,87.7,494.88,334.19,150.57,86.88,254.59,119.98,222.05,495.1,113.77,455.14,376.94,353.18,203.23,127.92,398.69,290.65,446.07,363.1,197.51,254.08,76.17,141.32,159.34,311.02,519.3,96.36,182.5,172,0,280.86,217.23,179.52,275.85,563.05,196.02,191.57,253.12,90.37,224.03,327.91,360.26,310.46,207.31,421.98,498.35,479.5
135.49,201.03,357.47,161.6,164.21,250.58,313.25,142.46,92.78,180.16,259.74,170.32,148.71,179,204.57,434.13,187.35,324.08,271.63,160.29,211.86,348.6,187.91,122.65,221.18,64.46,161.07,54.88,348.83,170.83,308.86,230.67,206.91,93.52,164.52,252.42,137.77,299.79,216.82,91.36,107.8,227.05,322.62,270.12,219.03,381.19,190.85,140.5,187.14,280.86,0,86.27,117.01,169.09,424.93,135.98,143.59,212.68,207.64,75.52,189.8,222.14,172.35,179.86,283.87,360.23,341.39
150.84,216.38,372.82,176.95,153.28,200.28,328.6,92.15,108.13,195.51,209.43,185.67,98.4,188.86,219.92,449.48,193.31,333.93,286.98,175.64,171.47,363.95,203.26,79.51,170.88,79.81,150.15,38.99,364.17,159.9,324.21,246.01,216.76,108.87,114.22,267.76,146,315.14,232.17,42.92,123.15,216.12,260.03,205.11,227.6,390.66,167.8,121.17,160.09,217.23,86.27,0,89.87,178.16,434,70.96,137.32,218.51,180.49,84.59,198.86,226.66,181.42,169,288.38,369.3,350.45
161.03,226.57,383.01,187.14,111.99,218.14,338.79,105.56,126.32,205.7,227.3,195.86,80.69,204.54,204.36,459.67,152.02,349.62,297.17,185.83,124.81,374.14,213.45,53.71,142,107.05,74.03,58.19,374.37,84.61,334.4,256.21,232.44,78.8,131.67,277.96,169.91,325.33,242.36,100.09,133.34,140.83,249.99,225.31,233.51,400.86,92.51,79.88,116.67,179.52,117.01,89.87,0,189.17,445.01,124.8,96.03,174.55,108.91,105.39,209.87,242.22,192.42,125.04,303.95,380.31,361.46
